@T,table,,,,
Created,2018-11-09 16:31,,,,
Author,HortonMachine library,,,,
@H,timestamp,value_1,value_1,val_1,val_1
ID,,1,1,1,1
Type,Date,Double,Double,,
Format,yyyy-MM-dd HH:mm,LeafTemperature Sun,LeafTemperature Shadow,Air Temperature (°C),Air Temperature (K)
,2018-08-27 10:00,302.6975470974,292.4420367535,20.175,293.175
,2018-08-27 11:00,303.0485918461,293.5440793161,21.4083333333,294.4083333333
,2018-08-27 12:00,301.7302738562,293.5064534229,21.3166666667,294.3166666667
,2018-08-27 13:00,301.1133238674,293.6874752097,21.5,294.5
,2018-08-27 14:00,301.3240444011,294.0217211138,21.9,294.9
,2018-08-27 15:00,301.0611278169,294.05612785,22.025,295.025
,2018-08-27 16:00,298.8890025016,293.4010765051,21.3916666667,294.3916666667
,2018-08-27 17:00,293.3410659855,291.8113130041,19.7333333333,292.7333333333
,2018-08-27 18:00,289.6430927416,288.9661310521,16.5833333333,289.5833333333
,2018-08-27 19:00,287.7401505135,288.175,15.175,288.175
,2018-08-27 20:00,287.0327279841,287.3583333333,14.3583333333,287.3583333333
,2018-08-27 21:00,286.5985275079,286.8416666667,13.8416666667,286.8416666667
,2018-08-27 22:00,286.3227415612,286.5416666667,13.5416666667,286.5416666667
,2018-08-27 23:00,286.0512793833,286.2583333333,13.2583333333,286.2583333333
,2018-08-28 00:00,285.7530275653,285.975,12.975,285.975
,2018-08-28 01:00,285.6992441399,285.9583333333,12.9583333333,285.9583333333
,2018-08-28 02:00,285.5070657767,285.775,12.775,285.775
,2018-08-28 03:00,285.3490005632,285.6166666667,12.6166666667,285.6166666667
,2018-08-28 04:00,285.1404048559,285.3916666667,12.3916666667,285.3916666667
,2018-08-28 05:00,285.0703930729,285.325,12.325,285.325
,2018-08-28 06:00,289.5022110065,285.7071117941,12.6666666667,285.6666666667
,2018-08-28 07:00,289.2713519883,286.747002201,13.6583333333,286.6583333333
,2018-08-28 08:00,301.5285553349,291.2983361171,18.4,291.4
,2018-08-28 09:00,303.9488343556,294.208040174,21.9333333333,294.9333333333
,2018-08-28 10:00,305.1589639413,295.9312717445,23.9333333333,296.9333333333
,2018-08-28 11:00,305.7660233275,296.9248091092,25.2666666667,298.2666666667
,2018-08-28 12:00,303.7890356894,296.4485541461,24.5333333333,297.5333333333
,2018-08-28 13:00,303.5662141478,296.4546098739,24.5666666667,297.5666666667
,2018-08-28 14:00,302.8526950103,296.0824324771,24.3333333333,297.3333333333
,2018-08-28 15:00,302.5920240502,295.8794049619,24.35,297.35
,2018-08-28 16:00,301.512830984,295.1192616561,23.5083333333,296.5083333333
,2018-08-28 17:00,295.4453751549,293.1689356726,21.1916666667,294.1916666667
,2018-08-28 18:00,291.9865601984,290.5605959085,18.4333333333,291.4333333333
,2018-08-28 19:00,289.2234428725,289.9833333333,16.9833333333,289.9833333333
,2018-08-28 20:00,288.2412996986,288.9416666667,15.9416666667,288.9416666667
,2018-08-28 21:00,287.7644684872,288.3833333333,15.3833333333,288.3833333333
,2018-08-28 22:00,287.4419704738,288.025,15.025,288.025
,2018-08-28 23:00,287.2163340611,287.8166666667,14.8166666667,287.8166666667
,2018-08-29 00:00,286.9183501929,287.5,14.5,287.5
,2018-08-29 01:00,286.6744140813,287.25,14.25,287.25
,2018-08-29 02:00,286.4945158357,287.075,14.075,287.075
,2018-08-29 03:00,286.5093676779,287.1083333333,14.1083333333,287.1083333333
,2018-08-29 04:00,286.3033264512,286.8916666667,13.8916666667,286.8916666667
,2018-08-29 05:00,286.1213345729,286.6666666667,13.6666666667,286.6666666667
,2018-08-29 06:00,295.1739937334,286.8386345798,13.8833333333,286.8833333333
,2018-08-29 07:00,292.5723559548,287.9134138099,14.825,287.825
,2018-08-29 08:00,303.6339423085,291.7972367056,18.9166666667,291.9166666667
,2018-08-29 09:00,304.2814325982,294.5190810269,22.5,295.5
,2018-08-29 10:00,305.950720486,296.2300319327,24.3083333333,297.3083333333
,2018-08-29 11:00,303.8057829755,296.3468184559,24.525,297.525
,2018-08-29 12:00,304.1796684128,296.7591609298,24.9583333333,297.9583333333
,2018-08-29 13:00,303.0956604694,296.5166411415,24.6333333333,297.6333333333
,2018-08-29 14:00,301.5429523158,296.2238919072,24.3916666667,297.3916666667
,2018-08-29 15:00,303.1429864577,296.3185066581,24.5583333333,297.5583333333
,2018-08-29 16:00,301.8026325242,295.9627487755,24.325,297.325
,2018-08-29 17:00,296.7099488265,294.1227899584,22.0416666667,295.0416666667
,2018-08-29 18:00,292.46072795,291.6648458625,19.4583333333,292.4583333333
,2018-08-29 19:00,290.2583366765,290.8916666667,17.8916666667,290.8916666667
,2018-08-29 20:00,289.4596183724,290,17,290
,2018-08-29 21:00,288.9733245778,289.475,16.475,289.475
,2018-08-29 22:00,288.5407886361,288.975,15.975,288.975
,2018-08-29 23:00,288.3954072694,288.8166666667,15.8166666667,288.8166666667
,2018-08-30 00:00,288.1996621704,288.5833333333,15.5833333333,288.5833333333
,2018-08-30 01:00,287.909006947,288.2583333333,15.2583333333,288.2583333333
,2018-08-30 02:00,287.7293987462,288.0416666667,15.0416666667,288.0416666667
,2018-08-30 03:00,287.6531085254,287.95,14.95,287.95
,2018-08-30 04:00,287.5535342769,287.825,14.825,287.825
,2018-08-30 05:00,287.4655520305,287.7333333333,14.7333333333,287.7333333333
,2018-08-30 06:00,297.0774941748,288.2562569774,14.975,287.975
,2018-08-30 07:00,295.9970998922,289.5235622538,15.9416666667,288.9416666667
,2018-08-30 08:00,305.4796468398,293.2590183516,20.1916666667,293.1916666667
,2018-08-30 09:00,304.5779481408,295.5643930259,23.225,296.225
,2018-08-30 10:00,301.9868398732,295.462789732,23.2333333333,296.2333333333
,2018-08-30 11:00,297.2510458943,294.4891266494,22.075,295.075
,2018-08-30 12:00,299.6020496055,294.8812086112,22.1666666667,295.1666666667
,2018-08-30 13:00,300.8891260421,295.9139050599,23.6583333333,296.6583333333
,2018-08-30 14:00,300.1094712505,296.0059810533,23.9083333333,296.9083333333
,2018-08-30 15:00,298.7002708646,295.0548083072,22.4333333333,295.4333333333
,2018-08-30 16:00,297.7182395917,294.6346556472,21.9833333333,294.9833333333
,2018-08-30 17:00,294.4747225556,293.1086008726,20.375,293.375
,2018-08-30 18:00,293.3868321398,292.1872262222,19.4666666667,292.4666666667
,2018-08-30 19:00,290.8700252176,291.3833333333,18.3833333333,291.3833333333
,2018-08-30 20:00,290.5977773688,291.1,18.1,291.1
,2018-08-30 21:00,289.4610857879,289.8083333333,16.8083333333,289.8083333333
,2018-08-30 22:00,289.164959778,289.4666666667,16.4666666667,289.4666666667
,2018-08-30 23:00,289.2636208075,289.5833333333,16.5833333333,289.5833333333
,2018-08-31 00:00,288.9187040646,289.2166666667,16.2166666667,289.2166666667
,2018-08-31 01:00,288.8030438372,289.0583333333,16.0583333333,289.0583333333
,2018-08-31 02:00,288.8981389941,289.1333333333,16.1333333333,289.1333333333
,2018-08-31 03:00,289.0814952157,289.3083333333,16.3083333333,289.3083333333
,2018-08-31 04:00,289.2235823467,289.4416666667,16.4416666667,289.4416666667
,2018-08-31 05:00,289.3500185797,289.5916666667,16.5916666667,289.5916666667
,2018-08-31 06:00,291.8670364034,290.1564117195,17.2833333333,290.2833333333
,2018-08-31 07:00,292.9625638874,290.0001370457,16.9,289.9
,2018-08-31 08:00,294.4637189957,290.6816305695,17.45,290.45
,2018-08-31 09:00,292.8449537344,290.6816119335,17.2083333333,290.2083333333
,2018-08-31 10:00,295.2263561752,291.2376587959,17.8583333333,290.8583333333
,2018-08-31 11:00,299.7350883465,293.5711634719,20.6333333333,293.6333333333
,2018-08-31 12:00,297.9425269098,293.349179612,20.575,293.575
,2018-08-31 13:00,296.9713348737,293.3572429156,20.6,293.6
,2018-08-31 14:00,295.4181120731,292.7182304547,19.9666666667,292.9666666667
,2018-08-31 15:00,293.2424885428,291.949069885,19.075,292.075
,2018-08-31 16:00,294.1746491924,291.8729844445,18.6,291.6
,2018-08-31 17:00,290.6437673116,290.1787464718,16.975,289.975
,2018-08-31 18:00,288.7072688742,288.6768745842,15.7,288.7
,2018-08-31 19:00,288.1396468439,288.1416666667,15.1416666667,288.1416666667
,2018-08-31 20:00,287.8253338067,287.8083333333,14.8083333333,287.8083333333
,2018-08-31 21:00,287.5700094103,287.5416666667,14.5416666667,287.5416666667
,2018-08-31 22:00,287.5320045455,287.5,14.5,287.5
,2018-08-31 23:00,287.4045734323,287.375,14.375,287.375
,2018-09-01 00:00,287.1034507401,287.0666666667,14.0666666667,287.0666666667
,2018-09-01 01:00,286.8870757557,286.8416666667,13.8416666667,286.8416666667
,2018-09-01 02:00,287.0565973274,287.0083333333,14.0083333333,287.0083333333
,2018-09-01 03:00,287.0751051236,287.05,14.05,287.05
,2018-09-01 04:00,286.4097999605,286.3916666667,13.3916666667,286.3916666667
,2018-09-01 05:00,286.0755195629,286.0416666667,13.0416666667,286.0416666667
,2018-09-01 06:00,306.5031802743,286.8419433825,13.0666666667,286.0666666667
,2018-09-01 07:00,298.6585568865,288.2314416872,14.05,287.05
,2018-09-01 08:00,293.1876660069,288.5623816142,14.425,287.425
,2018-09-01 09:00,298.2977893288,289.7657652727,15.7583333333,288.7583333333
,2018-09-01 10:00,294.5415638927,290.0591426411,16.3333333333,289.3333333333
,2018-09-01 11:00,296.1405004029,290.266888667,16.5333333333,289.5333333333
,2018-09-01 12:00,300.6752375399,291.7550891111,18.25,291.25
,2018-09-01 13:00,297.6346682065,292.3328802993,19.2166666667,292.2166666667
,2018-09-01 14:00,292.9827649918,291.0331667851,18,291
,2018-09-01 15:00,290.2238661118,289.1814866074,15.975,288.975
,2018-09-01 16:00,288.0649449659,287.538139166,14.2166666667,287.2166666667
,2018-09-01 17:00,287.5182063349,287.1234960828,13.875,286.875
,2018-09-01 18:00,287.6009039955,286.8264482104,13.2416666667,286.2416666667
,2018-09-01 19:00,286.154780085,286.1333333333,13.1333333333,286.1333333333
,2018-09-01 20:00,286.2359094927,286.2,13.2,286.2
,2018-09-01 21:00,286.2924533003,286.25,13.25,286.25
,2018-09-01 22:00,286.244993079,286.2,13.2,286.2
,2018-09-01 23:00,286.2206058262,286.175,13.175,286.175
,2018-09-02 00:00,286.2208051718,286.1666666667,13.1666666667,286.1666666667
,2018-09-02 01:00,286.2155592671,286.175,13.175,286.175
,2018-09-02 02:00,286.3434619985,286.2916666667,13.2916666667,286.2916666667
,2018-09-02 03:00,286.2760140958,286.2166666667,13.2166666667,286.2166666667
,2018-09-02 04:00,286.2535073237,286.1916666667,13.1916666667,286.1916666667
,2018-09-02 05:00,286.1823548881,286.1166666667,13.1166666667,286.1166666667
,2018-09-02 06:00,292.7971239689,286.7736100594,13.025,286.025
,2018-09-02 07:00,293.9656484234,287.5358366995,13.3833333333,286.3833333333
,2018-09-02 08:00,288.4063716014,287.118678654,13.5583333333,286.5583333333
,2018-09-02 09:00,293.615518953,288.5450579093,13.925,286.925
,2018-09-02 10:00,292.8578603159,288.50621107,14.375,287.375
,2018-09-02 11:00,294.3928174303,289.4672972093,15.6166666667,288.6166666667
,2018-09-02 12:00,295.6849607476,290.0234503956,16.175,289.175
,2018-09-02 13:00,294.9904583782,290.3576320657,16.6666666667,289.6666666667
,2018-09-02 14:00,296.4010416723,290.8714035351,17.25,290.25
,2018-09-02 15:00,296.1513847861,291.0664923433,17.6166666667,290.6166666667
,2018-09-02 16:00,293.7869612365,290.5891693969,17.175,290.175
,2018-09-02 17:00,289.4452487395,288.0280964978,14.8333333333,287.8333333333
,2018-09-02 18:00,286.9673466454,286.7762055829,13.8083333333,286.8083333333
,2018-09-02 19:00,286.1051074154,286.0916666667,13.0916666667,286.0916666667
,2018-09-02 20:00,285.297250015,285.275,12.275,285.275
,2018-09-02 21:00,284.8405815733,284.8083333333,11.8083333333,284.8083333333
,2018-09-02 22:00,284.8842390891,284.8416666667,11.8416666667,284.8416666667
,2018-09-02 23:00,284.9151626974,284.8666666667,11.8666666667,284.8666666667
,2018-09-03 00:00,284.9960188824,284.95,11.95,284.95
,2018-09-03 01:00,285.1844360682,285.1166666667,12.1166666667,285.1166666667
,2018-09-03 02:00,285.2201059358,285.175,12.175,285.175
,2018-09-03 03:00,285.1924220506,285.125,12.125,285.125
,2018-09-03 04:00,285.1590014404,285.0916666667,12.0916666667,285.0916666667
,2018-09-03 05:00,285.0717375458,285.025,12.025,285.025
,2018-09-03 06:00,307.6485462392,286.0373067731,12.2666666667,285.2666666667
,2018-09-03 07:00,298.5797387046,287.5689834088,13.65,286.65
,2018-09-03 08:00,300.9673757781,289.6775792646,15.8916666667,288.8916666667
,2018-09-03 09:00,301.7489984787,291.551015678,18.0916666667,291.0916666667
,2018-09-03 10:00,299.0784671,292.0247514452,18.95,291.95
,2018-09-03 11:00,296.601222994,292.0615955591,19.125,292.125
,2018-09-03 12:00,295.0465070883,290.4405912052,17.2,290.2
,2018-09-03 13:00,292.977401416,290.852966788,17.9916666667,290.9916666667
,2018-09-03 14:00,289.1294014865,288.45256093,15.3833333333,288.3833333333
,2018-09-03 15:00,293.8157839774,288.6000525033,14.9916666667,287.9916666667
,2018-09-03 16:00,297.7684868382,290.9092672557,17.6,290.6
,2018-09-03 17:00,291.2451997065,288.7324652927,15.325,288.325
,2018-09-03 18:00,287.3596371174,286.5796709331,13.6,286.6
,2018-09-03 19:00,285.510525031,285.5083333333,12.5083333333,285.5083333333
,2018-09-03 20:00,284.832903698,284.8166666667,11.8166666667,284.8166666667
,2018-09-03 21:00,284.4888635313,284.4666666667,11.4666666667,284.4666666667
,2018-09-03 22:00,284.4093257673,284.3916666667,11.3916666667,284.3916666667
,2018-09-03 23:00,284.1947033062,284.1833333333,11.1833333333,284.1833333333
,2018-09-04 00:00,283.8967235444,283.8833333333,10.8833333333,283.8833333333
,2018-09-04 01:00,283.7851837445,283.7666666667,10.7666666667,283.7666666667
,2018-09-04 02:00,283.7672165381,283.7333333333,10.7333333333,283.7333333333
,2018-09-04 03:00,283.9240558001,283.8833333333,10.8833333333,283.8833333333
,2018-09-04 04:00,283.7533512856,283.7166666667,10.7166666667,283.7166666667
,2018-09-04 05:00,283.8164504059,283.775,10.775,283.775
,2018-09-04 06:00,288.2929385873,284.2868392221,10.7,283.7
,2018-09-04 07:00,287.021381078,284.703823542,10.9916666667,283.9916666667
,2018-09-04 08:00,301.2355261284,288.6296641832,15.025,288.025
,2018-09-04 09:00,304.5823433497,292.2329126844,19.1583333333,292.1583333333
,2018-09-04 10:00,302.6396561503,293.454176027,20.6833333333,293.6833333333
,2018-09-04 11:00,303.5562333371,294.8898770326,22.4583333333,295.4583333333
,2018-09-04 12:00,303.8879287927,295.452491529,23.1,296.1
,2018-09-04 13:00,302.665577881,295.2784914751,22.85,295.85
,2018-09-04 14:00,301.8296465151,295.0121809197,22.575,295.575
,2018-09-04 15:00,301.7347836109,295.0879858253,22.7583333333,295.7583333333
,2018-09-04 16:00,294.5363800729,292.8695595487,20.4166666667,293.4166666667
,2018-09-04 17:00,292.3775747327,291.2112120299,18.3583333333,291.3583333333
,2018-09-04 18:00,289.9941397274,289.500160987,16.7333333333,289.7333333333
,2018-09-04 19:00,288.7702151104,288.9166666667,15.9166666667,288.9166666667
,2018-09-04 20:00,288.2872080293,288.375,15.375,288.375
,2018-09-04 21:00,287.8331985077,287.8916666667,14.8916666667,287.8916666667
,2018-09-04 22:00,287.5516090997,287.6,14.6,287.6
,2018-09-04 23:00,287.2006968409,287.2333333333,14.2333333333,287.2333333333
,2018-09-05 00:00,286.9318860435,286.9416666667,13.9416666667,286.9416666667
,2018-09-05 01:00,286.6694874021,286.6666666667,13.6666666667,286.6666666667
,2018-09-05 02:00,286.5535926205,286.5333333333,13.5333333333,286.5333333333
,2018-09-05 03:00,286.0518283979,286.0416666667,13.0416666667,286.0416666667
,2018-09-05 04:00,286.0080370837,285.9916666667,12.9916666667,285.9916666667
,2018-09-05 05:00,285.7722191129,285.75,12.75,285.75
,2018-09-05 06:00,294.0614485572,286.4579876836,12.8583333333,285.8583333333
,2018-09-05 07:00,289.5585080409,287.1330976073,13.4666666667,286.4666666667
,2018-09-05 08:00,300.5381654564,290.4999148801,17.1666666667,290.1666666667
