Date,Time,Pressure1,Temperature TOB1,h (cm),Q (m3/s)
17/05/2019,07:30:00,16.882,7.2,15.9,0.203
17/05/2019,07:35:00,16.878,7.2,15.9,0.203
17/05/2019,07:40:00,16.872,7.3,15.9,0.203
17/05/2019,07:45:00,16.867,7.4,15.9,0.203
17/05/2019,07:50:00,16.858,7.5,15.9,0.203
17/05/2019,07:55:00,16.853,7.5,15.9,0.203
17/05/2019,08:00:00,16.869,7.6,15.9,0.203
17/05/2019,08:05:00,16.884,7.7,15.9,0.203
17/05/2019,08:10:00,16.818,7.8,15.9,0.203
17/05/2019,08:15:00,16.824,7.9,15.9,0.203
17/05/2019,08:20:00,16.837,8.1,15.9,0.203
17/05/2019,08:25:00,16.869,8.2,15.9,0.203
17/05/2019,08:30:00,16.839,8.4,15.9,0.203
17/05/2019,08:35:00,16.831,8.5,15.9,0.203
17/05/2019,08:40:00,16.822,8.8,15.9,0.203
17/05/2019,08:45:00,16.854,9.1,15.9,0.203
17/05/2019,08:50:00,16.843,9.3,15.9,0.203
17/05/2019,08:55:00,16.831,9.6,15.9,0.203
17/05/2019,09:00:00,16.9,9.9,15.9,0.203
17/05/2019,09:05:00,16.868,10.1,15.9,0.203
17/05/2019,09:10:00,16.839,10.3,15.9,0.203
17/05/2019,09:15:00,16.863,10.5,15.9,0.203
17/05/2019,09:20:00,16.873,10.8,15.9,0.203
17/05/2019,09:25:00,16.886,11,15.9,0.203
17/05/2019,09:30:00,16.9,11.2,15.9,0.203
17/05/2019,09:35:00,16.89,11.4,15.9,0.203
17/05/2019,09:40:00,16.925,11.6,16,0.206
17/05/2019,09:45:00,16.896,11.7,15.9,0.203
17/05/2019,09:50:00,16.914,11.8,16,0.206
17/05/2019,09:55:00,16.871,11.8,15.9,0.203
17/05/2019,10:00:00,16.868,12,15.9,0.203
17/05/2019,10:05:00,16.843,12.1,15.9,0.203
17/05/2019,10:10:00,16.862,12.2,15.9,0.203
17/05/2019,10:15:00,16.878,12.2,15.9,0.203
17/05/2019,10:20:00,16.877,12.3,15.9,0.203
17/05/2019,10:25:00,16.854,12.3,15.9,0.203
17/05/2019,10:30:00,16.81,12.4,15.8,0.201
17/05/2019,10:35:00,16.808,12.5,15.8,0.201
17/05/2019,10:40:00,16.826,12.6,15.9,0.203
17/05/2019,10:45:00,16.861,12.8,15.9,0.203
17/05/2019,10:50:00,16.858,12.9,15.9,0.203
17/05/2019,10:55:00,16.833,13.1,15.9,0.203
17/05/2019,11:00:00,16.872,13.2,15.9,0.203
17/05/2019,11:05:00,16.808,13.3,15.8,0.201
17/05/2019,11:10:00,16.802,13.4,15.8,0.201
17/05/2019,11:15:00,16.842,13.5,15.9,0.203
17/05/2019,11:20:00,16.82,13.6,15.9,0.203
17/05/2019,11:25:00,16.839,13.7,15.9,0.203
17/05/2019,11:30:00,16.858,13.8,15.9,0.203
17/05/2019,11:35:00,16.856,13.8,15.9,0.203
17/05/2019,11:40:00,16.836,13.8,15.9,0.203
17/05/2019,11:45:00,16.794,13.8,15.8,0.201
17/05/2019,11:50:00,16.815,13.8,15.9,0.203
17/05/2019,11:55:00,16.837,13.7,15.9,0.203
17/05/2019,12:00:00,16.816,13.7,15.9,0.203
17/05/2019,12:05:00,16.795,13.9,15.8,0.201
17/05/2019,12:10:00,16.747,14.1,15.8,0.201
17/05/2019,12:15:00,16.763,14.5,15.8,0.201
17/05/2019,12:20:00,16.779,14.8,15.8,0.201
17/05/2019,12:25:00,16.717,14.7,15.8,0.201
17/05/2019,12:30:00,16.718,14.6,15.8,0.201
17/05/2019,12:35:00,16.717,14.7,15.8,0.201
17/05/2019,12:40:00,16.718,14.6,15.8,0.201
17/05/2019,12:45:00,16.72,14.5,15.8,0.201
17/05/2019,12:50:00,16.763,14.4,15.8,0.201
17/05/2019,12:55:00,16.722,14.3,15.8,0.201
17/05/2019,13:00:00,16.703,14.2,15.7,0.198
17/05/2019,13:05:00,16.684,14.1,15.7,0.198
17/05/2019,13:10:00,16.687,14,15.7,0.198
17/05/2019,13:15:00,16.708,13.9,15.7,0.198
17/05/2019,13:20:00,16.709,13.9,15.7,0.198
17/05/2019,13:25:00,16.709,13.9,15.7,0.198
17/05/2019,13:30:00,16.772,13.8,15.8,0.201
17/05/2019,13:35:00,16.753,13.8,15.8,0.201
17/05/2019,13:40:00,16.775,13.7,15.8,0.201
17/05/2019,13:45:00,16.756,13.6,15.8,0.201
17/05/2019,13:50:00,16.799,13.5,15.8,0.201
17/05/2019,13:55:00,16.801,13.4,15.8,0.201
17/05/2019,14:00:00,16.782,13.3,15.8,0.201
17/05/2019,14:05:00,16.786,13.3,15.8,0.201
17/05/2019,14:10:00,16.766,13.2,15.8,0.201
17/05/2019,14:15:00,16.726,13.1,15.8,0.201
17/05/2019,14:20:00,16.789,13.1,15.8,0.201
17/05/2019,14:25:00,16.769,13,15.8,0.201
17/05/2019,14:30:00,16.708,13,15.7,0.198
17/05/2019,14:35:00,16.689,13,15.7,0.198
17/05/2019,14:40:00,16.689,12.9,15.7,0.198
17/05/2019,14:45:00,16.69,12.9,15.7,0.198
17/05/2019,14:50:00,16.67,12.9,15.7,0.198
17/05/2019,14:55:00,16.67,12.9,15.7,0.198
17/05/2019,15:00:00,16.67,12.9,15.7,0.198
17/05/2019,15:05:00,16.652,12.8,15.7,0.198
17/05/2019,15:10:00,16.653,12.8,15.7,0.198
17/05/2019,15:15:00,16.653,12.8,15.7,0.198
17/05/2019,15:20:00,16.653,12.8,15.7,0.198
17/05/2019,15:25:00,16.63,12.9,15.7,0.198
17/05/2019,15:30:00,16.627,13.1,15.7,0.198
17/05/2019,15:35:00,16.662,13.2,15.7,0.198
17/05/2019,15:40:00,16.64,13.3,15.7,0.198
17/05/2019,15:45:00,16.68,13.3,15.7,0.198
17/05/2019,15:50:00,16.658,13.4,15.7,0.198
17/05/2019,15:55:00,16.636,13.4,15.7,0.198
17/05/2019,16:00:00,16.657,13.4,15.7,0.198
17/05/2019,16:05:00,16.636,13.4,15.7,0.198
17/05/2019,16:10:00,16.575,13.4,15.6,0.195
17/05/2019,16:15:00,16.595,13.5,15.6,0.195
17/05/2019,16:20:00,16.614,13.5,15.6,0.195
17/05/2019,16:25:00,16.655,13.6,15.7,0.198
17/05/2019,16:30:00,16.63,13.7,15.7,0.198
17/05/2019,16:35:00,16.63,13.7,15.7,0.198
17/05/2019,16:40:00,16.61,13.7,15.6,0.195
17/05/2019,16:45:00,16.59,13.6,15.6,0.195
17/05/2019,16:50:00,16.57,13.6,15.6,0.195
17/05/2019,16:55:00,16.612,13.5,15.6,0.195
17/05/2019,17:00:00,16.551,13.5,15.6,0.195
17/05/2019,17:05:00,16.572,13.5,15.6,0.195
17/05/2019,17:10:00,16.594,13.5,15.6,0.195
17/05/2019,17:15:00,16.614,13.5,15.6,0.195
17/05/2019,17:20:00,16.553,13.4,15.6,0.195
17/05/2019,17:25:00,16.575,13.4,15.6,0.195
17/05/2019,17:30:00,16.556,13.3,15.6,0.195
17/05/2019,17:35:00,16.557,13.2,15.6,0.195
17/05/2019,17:40:00,16.559,13.1,15.6,0.195
17/05/2019,17:45:00,16.602,13.1,15.6,0.195
17/05/2019,17:50:00,16.583,13,15.6,0.195
17/05/2019,17:55:00,16.565,12.9,15.6,0.195
17/05/2019,18:00:00,16.59,12.8,15.6,0.195
17/05/2019,18:05:00,16.571,12.7,15.6,0.195
17/05/2019,18:10:00,16.552,12.6,15.6,0.195
17/05/2019,18:15:00,16.533,12.6,15.6,0.195
17/05/2019,18:20:00,16.556,12.5,15.6,0.195
17/05/2019,18:25:00,16.537,12.4,15.6,0.195
17/05/2019,18:30:00,16.581,12.4,15.6,0.195
17/05/2019,18:35:00,16.563,12.3,15.6,0.195
17/05/2019,18:40:00,16.565,12.2,15.6,0.195
17/05/2019,18:45:00,16.567,12.1,15.6,0.195
17/05/2019,18:50:00,16.549,12.1,15.6,0.195
17/05/2019,18:55:00,16.552,12,15.6,0.195
17/05/2019,19:00:00,16.533,11.9,15.6,0.195
17/05/2019,19:05:00,16.516,11.8,15.5,0.193
17/05/2019,19:10:00,16.518,11.7,15.5,0.193
17/05/2019,19:15:00,16.5,11.7,15.5,0.193
17/05/2019,19:20:00,16.502,11.6,15.5,0.193
17/05/2019,19:25:00,16.488,11.5,15.5,0.193
17/05/2019,19:30:00,16.49,11.4,15.5,0.193
17/05/2019,19:35:00,16.471,11.3,15.5,0.193
17/05/2019,19:40:00,16.453,11.3,15.5,0.193
17/05/2019,19:45:00,16.456,11.2,15.5,0.193
17/05/2019,19:50:00,16.458,11.1,15.5,0.193
17/05/2019,19:55:00,16.463,11.1,15.5,0.193
17/05/2019,20:00:00,16.465,11,15.5,0.193
17/05/2019,20:05:00,16.468,10.9,15.5,0.193
17/05/2019,20:10:00,16.429,10.9,15.5,0.193
17/05/2019,20:15:00,16.473,10.8,15.5,0.193
17/05/2019,20:20:00,16.455,10.7,15.5,0.193
17/05/2019,20:25:00,16.46,10.7,15.5,0.193
17/05/2019,20:30:00,16.421,10.6,15.4,0.19
17/05/2019,20:35:00,16.465,10.5,15.5,0.193
17/05/2019,20:40:00,16.425,10.5,15.5,0.193
17/05/2019,20:45:00,16.449,10.4,15.5,0.193
17/05/2019,20:50:00,16.451,10.4,15.5,0.193
17/05/2019,20:55:00,16.412,10.4,15.4,0.19
17/05/2019,21:00:00,16.414,10.3,15.4,0.19
17/05/2019,21:05:00,16.436,10.3,15.5,0.193
17/05/2019,21:10:00,16.396,10.3,15.4,0.19
17/05/2019,21:15:00,16.397,10.2,15.4,0.19
17/05/2019,21:20:00,16.356,10.2,15.4,0.19
17/05/2019,21:25:00,16.38,10.2,15.4,0.19
17/05/2019,21:30:00,16.401,10.1,15.4,0.19
17/05/2019,21:35:00,16.403,10.1,15.4,0.19
17/05/2019,21:40:00,16.424,10.1,15.5,0.193
17/05/2019,21:45:00,16.425,10.1,15.5,0.193
17/05/2019,21:50:00,16.426,10.1,15.5,0.193
17/05/2019,21:55:00,16.366,10,15.4,0.19
17/05/2019,22:00:00,16.366,10,15.4,0.19
17/05/2019,22:05:00,16.348,10,15.4,0.19
17/05/2019,22:10:00,16.349,9.9,15.4,0.19
17/05/2019,22:15:00,16.372,9.9,15.4,0.19
17/05/2019,22:20:00,16.332,9.9,15.4,0.19
17/05/2019,22:25:00,16.313,9.9,15.3,0.188
17/05/2019,22:30:00,16.314,9.8,15.3,0.188
17/05/2019,22:35:00,16.314,9.8,15.3,0.188
17/05/2019,22:40:00,16.356,9.8,15.4,0.19
17/05/2019,22:45:00,16.357,9.8,15.4,0.19
17/05/2019,22:50:00,16.317,9.8,15.3,0.188
17/05/2019,22:55:00,16.339,9.8,15.4,0.19
17/05/2019,23:00:00,16.34,9.7,15.4,0.19
17/05/2019,23:05:00,16.32,9.7,15.3,0.188
17/05/2019,23:10:00,16.321,9.7,15.3,0.188
17/05/2019,23:15:00,16.302,9.7,15.3,0.188
17/05/2019,23:20:00,16.303,9.6,15.3,0.188
17/05/2019,23:25:00,16.263,9.6,15.3,0.188
17/05/2019,23:30:00,16.244,9.6,15.3,0.188
17/05/2019,23:35:00,16.329,9.5,15.4,0.19
17/05/2019,23:40:00,16.331,9.5,15.4,0.19
17/05/2019,23:45:00,16.271,9.4,15.3,0.188
17/05/2019,23:50:00,16.297,9.4,15.3,0.188
17/05/2019,23:55:00,16.321,9.3,15.3,0.188
18/05/2019,00:00:00,16.325,9.2,15.4,0.19
18/05/2019,00:05:00,16.286,9.2,15.3,0.188
18/05/2019,00:10:00,16.332,9.1,15.4,0.19
18/05/2019,00:15:00,16.317,9,15.3,0.188
18/05/2019,00:20:00,16.299,9,15.3,0.188
18/05/2019,00:25:00,16.283,8.9,15.3,0.188
18/05/2019,00:30:00,16.285,8.8,15.3,0.188
18/05/2019,00:35:00,16.246,8.8,15.3,0.188
18/05/2019,00:40:00,16.29,8.8,15.3,0.188
18/05/2019,00:45:00,16.273,8.7,15.3,0.188
18/05/2019,00:50:00,16.275,8.7,15.3,0.188
18/05/2019,00:55:00,16.255,8.7,15.3,0.188
18/05/2019,01:00:00,16.215,8.6,15.2,0.185
18/05/2019,01:05:00,16.217,8.6,15.2,0.185
18/05/2019,01:10:00,16.218,8.6,15.2,0.185
18/05/2019,01:15:00,16.2,8.6,15.2,0.185
18/05/2019,01:20:00,16.242,8.6,15.3,0.188
18/05/2019,01:25:00,16.223,8.6,15.2,0.185
18/05/2019,01:30:00,16.223,8.5,15.2,0.185
18/05/2019,01:35:00,16.223,8.5,15.2,0.185
18/05/2019,01:40:00,16.204,8.5,15.2,0.185
18/05/2019,01:45:00,16.224,8.5,15.2,0.185
18/05/2019,01:50:00,16.244,8.5,15.3,0.188
18/05/2019,01:55:00,16.202,8.5,15.2,0.185
18/05/2019,02:00:00,16.2,8.6,15.2,0.185
18/05/2019,02:05:00,16.2,8.6,15.2,0.185
18/05/2019,02:10:00,16.178,8.6,15.2,0.185
18/05/2019,02:15:00,16.196,8.6,15.2,0.185
18/05/2019,02:20:00,16.218,8.6,15.2,0.185
18/05/2019,02:25:00,16.26,8.6,15.3,0.188
18/05/2019,02:30:00,16.323,8.6,15.3,0.188
18/05/2019,02:35:00,16.345,8.6,15.4,0.19
18/05/2019,02:40:00,16.407,8.6,15.4,0.19
18/05/2019,02:45:00,16.512,8.5,15.5,0.193
18/05/2019,02:50:00,16.533,8.6,15.6,0.195
18/05/2019,02:55:00,16.576,8.6,15.6,0.195
18/05/2019,03:00:00,16.596,8.5,15.6,0.195
18/05/2019,03:05:00,16.617,8.5,15.6,0.195
18/05/2019,03:10:00,16.617,8.5,15.6,0.195
18/05/2019,03:15:00,16.596,8.5,15.6,0.195
18/05/2019,03:20:00,16.576,8.5,15.6,0.195
18/05/2019,03:25:00,16.534,8.5,15.6,0.195
18/05/2019,03:30:00,16.555,8.5,15.6,0.195
18/05/2019,03:35:00,16.473,8.5,15.5,0.193
18/05/2019,03:40:00,16.435,8.5,15.5,0.193
18/05/2019,03:45:00,16.395,8.4,15.4,0.19
18/05/2019,03:50:00,16.396,8.4,15.4,0.19
18/05/2019,03:55:00,16.398,8.4,15.4,0.19
18/05/2019,04:00:00,16.359,8.3,15.4,0.19
18/05/2019,04:05:00,16.339,8.3,15.4,0.19
18/05/2019,04:10:00,16.3,8.3,15.3,0.188
18/05/2019,04:15:00,16.321,8.3,15.3,0.188
18/05/2019,04:20:00,16.322,8.3,15.3,0.188
18/05/2019,04:25:00,16.321,8.3,15.3,0.188
18/05/2019,04:30:00,16.32,8.3,15.3,0.188
18/05/2019,04:35:00,16.299,8.3,15.3,0.188
18/05/2019,04:40:00,16.257,8.3,15.3,0.188
18/05/2019,04:45:00,16.299,8.3,15.3,0.188
18/05/2019,04:50:00,16.277,8.4,15.3,0.188
18/05/2019,04:55:00,16.234,8.4,15.3,0.188
18/05/2019,05:00:00,16.253,8.4,15.3,0.188
18/05/2019,05:05:00,16.252,8.4,15.3,0.188
18/05/2019,05:10:00,16.249,8.5,15.3,0.188
18/05/2019,05:15:00,16.268,8.5,15.3,0.188
18/05/2019,05:20:00,16.227,8.5,15.3,0.188
18/05/2019,05:25:00,16.248,8.5,15.3,0.188
18/05/2019,05:30:00,16.204,8.5,15.2,0.185
18/05/2019,05:35:00,16.244,8.5,15.3,0.188
18/05/2019,05:40:00,16.221,8.6,15.2,0.185
18/05/2019,05:45:00,16.22,8.6,15.2,0.185
18/05/2019,05:50:00,16.24,8.6,15.3,0.188
18/05/2019,05:55:00,16.261,8.6,15.3,0.188
18/05/2019,06:00:00,16.218,8.6,15.2,0.185
18/05/2019,06:05:00,16.217,8.6,15.2,0.185
18/05/2019,06:10:00,16.238,8.6,15.3,0.188
18/05/2019,06:15:00,16.215,8.7,15.2,0.185
18/05/2019,06:20:00,16.211,8.7,15.2,0.185
18/05/2019,06:25:00,16.231,8.8,15.3,0.188
18/05/2019,06:30:00,16.207,8.8,15.2,0.185
18/05/2019,06:35:00,16.223,8.9,15.2,0.185
18/05/2019,06:40:00,16.24,8.9,15.3,0.188
18/05/2019,06:45:00,16.236,9,15.3,0.188
18/05/2019,06:50:00,16.234,9,15.3,0.188
18/05/2019,06:55:00,16.212,9.1,15.2,0.185
18/05/2019,07:00:00,16.232,9.1,15.3,0.188
18/05/2019,07:05:00,16.21,9.1,15.2,0.185
18/05/2019,07:10:00,16.231,9.1,15.3,0.188
18/05/2019,07:15:00,16.19,9.1,15.2,0.185
18/05/2019,07:20:00,16.231,9.1,15.3,0.188
18/05/2019,07:25:00,16.211,9.1,15.2,0.185
18/05/2019,07:30:00,16.169,9.1,15.2,0.185
18/05/2019,07:35:00,16.191,9.1,15.2,0.185
18/05/2019,07:40:00,16.23,9.1,15.3,0.188
18/05/2019,07:45:00,16.208,9.1,15.2,0.185
18/05/2019,07:50:00,16.188,9.1,15.2,0.185
18/05/2019,07:55:00,16.249,9.2,15.3,0.188
18/05/2019,08:00:00,16.227,9.2,15.3,0.188
18/05/2019,08:05:00,16.203,9.2,15.2,0.185
18/05/2019,08:10:00,16.182,9.2,15.2,0.185
18/05/2019,08:15:00,16.181,9.3,15.2,0.185
18/05/2019,08:20:00,16.202,9.3,15.2,0.185
18/05/2019,08:25:00,16.179,9.3,15.2,0.185
18/05/2019,08:30:00,16.179,9.3,15.2,0.185
18/05/2019,08:35:00,16.285,9.2,15.3,0.188
18/05/2019,08:40:00,16.265,9.2,15.3,0.188
18/05/2019,08:45:00,16.33,9.1,15.4,0.19
18/05/2019,08:50:00,16.395,9.1,15.4,0.19
18/05/2019,08:55:00,16.482,9,15.5,0.193
18/05/2019,09:00:00,16.554,8.9,15.6,0.195
18/05/2019,09:05:00,16.536,8.8,15.6,0.195
18/05/2019,09:10:00,16.579,8.8,15.6,0.195
18/05/2019,09:15:00,16.599,8.8,15.6,0.195
18/05/2019,09:20:00,16.597,8.9,15.6,0.195
18/05/2019,09:25:00,16.575,8.9,15.6,0.195
18/05/2019,09:30:00,16.563,9.1,15.6,0.195
18/05/2019,09:35:00,16.531,9.3,15.6,0.195
18/05/2019,09:40:00,16.462,9.5,15.5,0.193
18/05/2019,09:45:00,16.392,9.6,15.4,0.19
18/05/2019,09:50:00,16.365,9.7,15.4,0.19
18/05/2019,09:55:00,16.363,9.8,15.4,0.19
18/05/2019,10:00:00,16.357,9.8,15.4,0.19
18/05/2019,10:05:00,16.334,9.9,15.4,0.19
18/05/2019,10:10:00,16.309,10,15.3,0.188
18/05/2019,10:15:00,16.284,10.1,15.3,0.188
18/05/2019,10:20:00,16.302,10.1,15.3,0.188
18/05/2019,10:25:00,16.276,10.3,15.3,0.188
18/05/2019,10:30:00,16.33,10.4,15.4,0.19
18/05/2019,10:35:00,16.348,10.4,15.4,0.19
18/05/2019,10:40:00,16.283,10.5,15.3,0.188
18/05/2019,10:45:00,16.301,10.6,15.3,0.188
18/05/2019,10:50:00,16.277,10.7,15.3,0.188
18/05/2019,10:55:00,16.253,10.7,15.3,0.188
18/05/2019,11:00:00,16.254,10.6,15.3,0.188
18/05/2019,11:05:00,16.254,10.6,15.3,0.188
18/05/2019,11:10:00,16.273,10.6,15.3,0.188
18/05/2019,11:15:00,16.275,10.6,15.3,0.188
18/05/2019,11:20:00,16.296,10.6,15.3,0.188
18/05/2019,11:25:00,16.298,10.6,15.3,0.188
18/05/2019,11:30:00,16.237,10.5,15.3,0.188
18/05/2019,11:35:00,16.261,10.5,15.3,0.188
18/05/2019,11:40:00,16.263,10.4,15.3,0.188
18/05/2019,11:45:00,16.245,10.4,15.3,0.188
18/05/2019,11:50:00,16.226,10.3,15.3,0.188
18/05/2019,11:55:00,16.293,10.2,15.3,0.188
18/05/2019,12:00:00,16.4,10.2,15.4,0.19
18/05/2019,12:05:00,16.445,10.1,15.5,0.193
18/05/2019,12:10:00,16.531,10.1,15.6,0.195
18/05/2019,12:15:00,16.594,10,15.6,0.195
18/05/2019,12:20:00,16.616,10,15.6,0.195
18/05/2019,12:25:00,16.695,10.1,15.7,0.198
18/05/2019,12:30:00,16.712,10.2,15.7,0.198
18/05/2019,12:35:00,16.686,10.3,15.7,0.198
18/05/2019,12:40:00,16.702,10.4,15.7,0.198
18/05/2019,12:45:00,16.658,10.5,15.7,0.198
18/05/2019,12:50:00,16.654,10.6,15.7,0.198
18/05/2019,12:55:00,16.564,10.7,15.6,0.195
18/05/2019,13:00:00,16.54,10.8,15.6,0.195
18/05/2019,13:05:00,16.496,10.8,15.5,0.193
18/05/2019,13:10:00,16.391,10.9,15.4,0.19
18/05/2019,13:15:00,16.427,11.3,15.5,0.193
18/05/2019,13:20:00,16.469,12.1,15.5,0.193
18/05/2019,13:25:00,16.397,12.3,15.4,0.19
18/05/2019,13:30:00,16.335,12.2,15.4,0.19
18/05/2019,13:35:00,16.317,12.2,15.3,0.188
18/05/2019,13:40:00,16.339,12.2,15.4,0.19
18/05/2019,13:45:00,16.34,12.2,15.4,0.19
18/05/2019,13:50:00,16.358,12.2,15.4,0.19
18/05/2019,13:55:00,16.357,12.3,15.4,0.19
18/05/2019,14:00:00,16.377,12.3,15.4,0.19
18/05/2019,14:05:00,16.315,12.2,15.3,0.188
18/05/2019,14:10:00,16.337,12.2,15.4,0.19
18/05/2019,14:15:00,16.318,12.1,15.3,0.188
18/05/2019,14:20:00,16.324,12,15.4,0.19
18/05/2019,14:25:00,16.328,11.9,15.4,0.19
18/05/2019,14:30:00,16.291,11.7,15.3,0.188
18/05/2019,14:35:00,16.296,11.5,15.3,0.188
18/05/2019,14:40:00,16.217,11.4,15.2,0.185
18/05/2019,14:45:00,16.2,11.3,15.2,0.185
18/05/2019,14:50:00,16.27,11.2,15.3,0.188
18/05/2019,14:55:00,16.274,11.1,15.3,0.188
18/05/2019,15:00:00,16.278,11,15.3,0.188
18/05/2019,15:05:00,16.241,10.9,15.3,0.188
18/05/2019,15:10:00,16.223,10.8,15.2,0.185
18/05/2019,15:15:00,16.268,10.8,15.3,0.188
18/05/2019,15:20:00,16.291,10.7,15.3,0.188
18/05/2019,15:25:00,16.292,10.7,15.3,0.188
18/05/2019,15:30:00,16.334,10.7,15.4,0.19
18/05/2019,15:35:00,16.272,10.7,15.3,0.188
18/05/2019,15:40:00,16.272,10.7,15.3,0.188
18/05/2019,15:45:00,16.231,10.7,15.3,0.188
18/05/2019,15:50:00,16.189,10.7,15.2,0.185
18/05/2019,15:55:00,16.169,10.7,15.2,0.185
18/05/2019,16:00:00,16.232,10.6,15.3,0.188
18/05/2019,16:05:00,16.275,10.6,15.3,0.188
18/05/2019,16:10:00,16.276,10.6,15.3,0.188
18/05/2019,16:15:00,16.234,10.6,15.3,0.188
18/05/2019,16:20:00,16.275,10.6,15.3,0.188
18/05/2019,16:25:00,16.275,10.6,15.3,0.188
18/05/2019,16:30:00,16.254,10.6,15.3,0.188
18/05/2019,16:35:00,16.275,10.7,15.3,0.188
18/05/2019,16:40:00,16.253,10.7,15.3,0.188
18/05/2019,16:45:00,16.211,10.7,15.2,0.185
18/05/2019,16:50:00,16.231,10.7,15.3,0.188
18/05/2019,16:55:00,16.21,10.7,15.2,0.185
18/05/2019,17:00:00,16.168,10.7,15.2,0.185
18/05/2019,17:05:00,16.21,10.7,15.2,0.185
18/05/2019,17:10:00,16.169,10.7,15.2,0.185
18/05/2019,17:15:00,16.212,10.7,15.2,0.185
18/05/2019,17:20:00,16.171,10.6,15.2,0.185
18/05/2019,17:25:00,16.171,10.6,15.2,0.185
18/05/2019,17:30:00,16.173,10.6,15.2,0.185
18/05/2019,17:35:00,16.195,10.5,15.2,0.185
18/05/2019,17:40:00,16.176,10.5,15.2,0.185
18/05/2019,17:45:00,16.157,10.5,15.2,0.185
18/05/2019,17:50:00,16.137,10.5,15.2,0.185
18/05/2019,17:55:00,16.117,10.4,15.1,0.183
18/05/2019,18:00:00,16.138,10.4,15.2,0.185
18/05/2019,18:05:00,16.139,10.4,15.2,0.185
18/05/2019,18:10:00,16.119,10.4,15.1,0.183
18/05/2019,18:15:00,16.099,10.4,15.1,0.183
18/05/2019,18:20:00,16.141,10.4,15.2,0.185
18/05/2019,18:25:00,16.14,10.4,15.2,0.185
18/05/2019,18:30:00,16.12,10.3,15.1,0.183
18/05/2019,18:35:00,16.101,10.3,15.1,0.183
18/05/2019,18:40:00,16.103,10.3,15.1,0.183
18/05/2019,18:45:00,16.146,10.3,15.2,0.185
18/05/2019,18:50:00,16.106,10.2,15.1,0.183
18/05/2019,18:55:00,16.107,10.2,15.1,0.183
18/05/2019,19:00:00,16.087,10.2,15.1,0.183
18/05/2019,19:05:00,16.109,10.2,15.1,0.183
18/05/2019,19:10:00,16.089,10.1,15.1,0.183
18/05/2019,19:15:00,16.05,10.1,15.1,0.183
18/05/2019,19:20:00,16.05,10.1,15.1,0.183
18/05/2019,19:25:00,16.114,10.1,15.1,0.183
18/05/2019,19:30:00,16.095,10,15.1,0.183
18/05/2019,19:35:00,16.097,10,15.1,0.183
18/05/2019,19:40:00,16.1,10,15.1,0.183
18/05/2019,19:45:00,16.101,9.9,15.1,0.183
18/05/2019,19:50:00,16.103,9.9,15.1,0.183
18/05/2019,19:55:00,16.126,9.9,15.1,0.183
18/05/2019,20:00:00,16.064,9.8,15.1,0.183
18/05/2019,20:05:00,16.087,9.8,15.1,0.183
18/05/2019,20:10:00,16.089,9.8,15.1,0.183
18/05/2019,20:15:00,16.09,9.7,15.1,0.183
18/05/2019,20:20:00,16.07,9.7,15.1,0.183
18/05/2019,20:25:00,16.091,9.7,15.1,0.183
18/05/2019,20:30:00,16.03,9.7,15.1,0.183
18/05/2019,20:35:00,16.052,9.7,15.1,0.183
18/05/2019,20:40:00,16.053,9.7,15.1,0.183
18/05/2019,20:45:00,16.054,9.6,15.1,0.183
18/05/2019,20:50:00,16.035,9.6,15.1,0.183
18/05/2019,20:55:00,16.016,9.6,15,0.18
18/05/2019,21:00:00,16.018,9.5,15,0.18
18/05/2019,21:05:00,16.02,9.5,15,0.18
18/05/2019,21:10:00,16.046,9.4,15.1,0.183
18/05/2019,21:15:00,16.008,9.3,15,0.18
18/05/2019,21:20:00,16.011,9.3,15,0.18
18/05/2019,21:25:00,16.033,9.3,15.1,0.183
18/05/2019,21:30:00,16.055,9.2,15.1,0.183
18/05/2019,21:35:00,16.015,9.2,15,0.18
18/05/2019,21:40:00,16.017,9.2,15,0.18
18/05/2019,21:45:00,16.019,9.1,15,0.18
18/05/2019,21:50:00,16.001,9.1,15,0.18
18/05/2019,21:55:00,15.963,9,15,0.18
18/05/2019,22:00:00,15.944,9,15,0.18
18/05/2019,22:05:00,15.95,8.9,15,0.18
18/05/2019,22:10:00,15.952,8.9,15,0.18
18/05/2019,22:15:00,15.954,8.8,15,0.18
18/05/2019,22:20:00,15.976,8.8,15,0.18
18/05/2019,22:25:00,15.958,8.8,15,0.18
18/05/2019,22:30:00,15.979,8.7,15,0.18
18/05/2019,22:35:00,15.982,8.7,15,0.18
18/05/2019,22:40:00,15.943,8.7,15,0.18
18/05/2019,22:45:00,15.964,8.7,15,0.18
18/05/2019,22:50:00,15.984,8.7,15,0.18
18/05/2019,22:55:00,15.964,8.7,15,0.18
18/05/2019,23:00:00,16.005,8.7,15,0.18
18/05/2019,23:05:00,15.944,8.7,15,0.18
18/05/2019,23:10:00,15.944,8.7,15,0.18
18/05/2019,23:15:00,15.944,8.7,15,0.18
18/05/2019,23:20:00,15.964,8.7,15,0.18
18/05/2019,23:25:00,15.945,8.7,15,0.18
18/05/2019,23:30:00,15.944,8.7,15,0.18
18/05/2019,23:35:00,15.945,8.7,15,0.18
18/05/2019,23:40:00,15.924,8.7,14.9,0.178
18/05/2019,23:45:00,15.964,8.7,15,0.18
18/05/2019,23:50:00,15.923,8.7,14.9,0.178
