EM41512,Port 1,Port 1,Port 1,Port 2,Port 3,Port 4,Port 4,Port 4
7191 records,VP-4,VP-4,VP-4,ECRN-100,PYR,Davis Cup,Davis Cup,Davis Cup
Date.time,RH,°C Temp,kPa Pressure,mm Precip,Solar W/m²,m/s Wind,m/s Gusts,° Direction
24/06/2018 2:10,0.442,12.5,90.86,0.0,0.0,1.4,1.7,11
24/06/2018 2:20,0.420,12.8,90.86,0.0,0.0,1.9,2.4,3
24/06/2018 2:30,0.402,13.2,90.84,0.0,0.0,1.9,2.3,23
24/06/2018 2:40,0.397,13.4,90.83,0.0,0.0,1.9,2.5,11
24/06/2018 2:50,0.394,13.5,90.83,0.0,0.0,2.1,2.4,12
24/06/2018 3:00,0.386,13.6,90.81,0.0,0.0,1.9,2.3,12
24/06/2018 3:10,0.397,13.4,90.80,0.0,0.0,1.5,2.0,5
24/06/2018 3:20,0.401,13.0,90.78,0.0,0.0,1.3,1.8,18
24/06/2018 3:30,0.406,12.8,90.77,0.0,0.0,1.0,1.3,18
24/06/2018 3:40,0.409,12.7,90.77,0.0,0.0,1.0,1.4,63
24/06/2018 3:50,0.406,12.8,90.75,0.0,0.0,1.5,1.8,81
24/06/2018 4:00,0.420,12.8,90.75,0.0,0.0,1.2,1.6,66
24/06/2018 4:10,0.430,12.9,90.75,0.0,0.0,1.4,2.0,78
24/06/2018 4:20,0.434,13.0,90.75,0.0,0.0,1.3,1.6,63
24/06/2018 4:30,0.429,13.2,90.75,0.0,0.0,1.5,1.7,70
24/06/2018 4:40,0.429,13.2,90.75,0.0,0.0,1.4,1.7,80
24/06/2018 4:50,0.443,12.7,90.77,0.0,0.0,1.5,1.9,99
24/06/2018 5:00,0.448,12.3,90.77,0.0,0.0,1.0,1.5,87
24/06/2018 5:10,0.461,12.1,90.77,0.0,0.0,0.8,1.4,84
24/06/2018 5:20,0.461,12.1,90.75,0.0,0.0,1.2,1.5,81
24/06/2018 5:30,0.461,12.1,90.75,0.0,0.0,1.3,1.5,78
24/06/2018 5:40,0.484,11.8,90.74,0.0,0.0,1.0,1.3,59
24/06/2018 5:50,0.483,11.4,90.75,0.0,3.7,1.3,1.8,81
24/06/2018 6:00,0.464,12.0,90.75,0.0,7.3,1.1,1.2,94
24/06/2018 6:10,0.483,12.3,90.75,0.0,11.0,1.1,1.4,59
24/06/2018 6:20,0.488,11.9,90.75,0.0,14.6,1.3,1.7,63
24/06/2018 6:30,0.513,11.8,90.77,0.0,16.5,1.5,1.9,82
24/06/2018 6:40,0.517,11.9,90.77,0.0,20.1,1.2,1.5,88
24/06/2018 6:50,0.510,12.1,90.78,0.0,23.8,1.1,1.3,88
24/06/2018 7:00,0.504,12.3,90.78,0.0,25.6,1.0,1.4,85
24/06/2018 7:10,0.521,12.0,90.78,0.0,25.6,1.0,1.2,78
24/06/2018 7:20,0.572,11.4,90.78,0.0,29.3,1.0,1.2,73
24/06/2018 7:30,0.583,10.9,90.78,0.0,33.0,1.0,1.2,79
24/06/2018 7:40,0.613,11.3,90.78,0.0,188.6,0.9,1.0,82
24/06/2018 7:50,0.570,12.4,90.78,0.0,304.0,0.8,1.3,80
24/06/2018 8:00,0.542,13.9,90.78,0.0,331.4,0.8,1.1,79
24/06/2018 8:10,0.554,14.1,90.78,0.0,338.7,0.8,1.1,75
24/06/2018 8:20,0.577,14.3,90.78,0.0,358.9,0.5,0.8,74
24/06/2018 8:30,0.600,14.5,90.80,0.0,351.6,0.4,0.6,38
24/06/2018 8:40,0.585,15.8,90.80,0.0,408.3,0.3,0.8,9
24/06/2018 8:50,0.557,17.3,90.81,0.0,487.1,0.0,0.0,0
24/06/2018 9:00,0.536,18.2,90.81,0.0,496.2,0.2,0.4,220
24/06/2018 9:10,0.522,18.9,90.83,0.0,510.9,0.0,0.0,0
24/06/2018 9:20,0.512,18.8,90.83,0.0,536.5,0.0,0.0,0
24/06/2018 9:30,0.523,18.6,90.83,0.0,591.4,0.0,0.0,0
24/06/2018 9:40,0.534,18.7,90.83,0.0,629.9,0.1,0.5,220
24/06/2018 9:50,0.522,18.5,90.83,0.0,661.0,0.3,0.6,241
24/06/2018 10:00,0.514,18.3,90.83,0.0,679.3,0.0,0.3,84
24/06/2018 10:10,0.526,18.8,90.84,0.0,703.1,0.2,0.8,161
24/06/2018 10:20,0.517,20.3,90.84,0.0,732.4,0.1,0.6,164
24/06/2018 10:30,0.487,20.3,90.84,0.0,761.7,0.4,0.8,270
24/06/2018 10:40,0.498,20.1,90.84,0.0,787.4,0.4,0.8,205
24/06/2018 10:50,0.497,19.7,90.83,0.0,785.5,0.7,1.3,257
24/06/2018 11:00,0.496,19.0,90.83,0.0,814.8,0.7,0.9,229
24/06/2018 11:10,0.517,19.2,90.83,0.0,789.2,0.7,1.1,230
24/06/2018 11:20,0.518,19.6,90.83,0.0,851.4,0.9,1.4,248
24/06/2018 11:30,0.506,20.5,90.84,0.0,822.1,0.7,0.9,207
24/06/2018 11:40,0.484,21.1,90.83,0.0,844.1,0.6,1.3,175
24/06/2018 11:50,0.487,21.4,90.83,0.0,928.3,0.7,1.2,215
24/06/2018 12:00,0.500,21.6,90.81,0.0,838.6,0.7,1.0,233
24/06/2018 12:10,0.484,22.0,90.80,0.0,701.3,0.5,0.8,182
24/06/2018 12:20,0.480,21.9,90.80,0.0,897.2,0.9,1.2,193
24/06/2018 12:30,0.497,22.1,90.81,0.0,845.9,0.7,1.0,201
24/06/2018 12:40,0.499,21.9,90.80,0.0,910.0,0.7,1.1,187
24/06/2018 12:50,0.503,21.5,90.80,0.0,313.1,0.7,1.4,178
24/06/2018 13:00,0.525,20.7,90.80,0.0,921.0,0.7,1.2,166
24/06/2018 13:10,0.510,21.4,90.80,0.0,889.9,0.7,1.0,187
24/06/2018 13:20,0.498,21.8,90.80,0.0,833.1,0.7,1.0,199
24/06/2018 13:30,0.515,21.5,90.80,0.0,395.5,0.5,1.0,233
24/06/2018 13:40,0.548,20.5,90.81,0.0,313.1,0.2,0.5,172
24/06/2018 13:50,0.540,21.1,90.80,0.0,791.0,0.6,0.9,194
24/06/2018 14:00,0.516,21.6,90.80,0.0,346.1,0.7,1.0,196
24/06/2018 14:10,0.537,21.3,90.78,0.0,650.0,0.4,1.2,195
24/06/2018 14:20,0.512,21.6,90.78,0.0,540.2,0.6,0.8,203
24/06/2018 14:30,0.526,21.9,90.78,0.0,639.0,0.5,1.0,177
24/06/2018 14:40,0.511,22.0,90.77,0.0,604.2,0.5,0.6,184
24/06/2018 14:50,0.499,23.0,90.77,0.0,976.0,0.6,0.8,188
24/06/2018 15:00,0.480,24.2,90.77,0.0,758.1,0.6,0.9,165
24/06/2018 15:10,0.485,24.4,90.77,0.0,847.8,0.4,0.7,210
24/06/2018 15:20,0.471,23.7,90.75,0.0,492.6,0.6,1.3,243
24/06/2018 15:30,0.505,22.2,90.74,0.0,587.8,0.4,0.7,244
24/06/2018 15:40,0.510,20.9,90.72,0.0,287.5,0.9,1.2,24
24/06/2018 15:50,0.542,19.4,90.72,0.0,283.8,0.6,1.3,49
24/06/2018 16:00,0.575,18.7,90.71,0.0,364.4,1.0,1.6,65
24/06/2018 16:10,0.598,18.6,90.70,0.0,258.2,0.7,1.0,349
24/06/2018 16:20,0.588,18.6,90.70,0.0,261.8,0.9,1.4,10
24/06/2018 16:30,0.604,18.3,90.68,0.0,174.0,1.1,2.1,3
24/06/2018 16:40,0.615,17.9,90.68,0.0,181.3,1.0,1.5,6
24/06/2018 16:50,0.614,17.8,90.68,0.0,223.4,0.7,1.0,345
24/06/2018 17:00,0.611,18.0,90.68,0.0,216.1,1.0,1.5,13
24/06/2018 17:10,0.602,18.1,90.68,0.0,164.8,0.6,1.1,22
24/06/2018 17:20,0.629,17.9,90.67,0.0,135.5,0.9,1.2,348
24/06/2018 17:30,0.646,17.5,90.68,0.0,133.7,0.7,1.3,349
24/06/2018 17:40,0.640,18.0,90.67,0.0,338.7,0.6,1.5,111
24/06/2018 17:50,0.616,18.5,90.67,0.0,336.9,0.7,1.4,184
24/06/2018 18:00,0.583,19.0,90.65,0.0,382.7,0.8,1.8,319
24/06/2018 18:10,0.588,19.1,90.65,0.0,461.4,0.5,1.2,176
24/06/2018 18:20,0.573,20.6,90.64,0.0,399.2,0.2,1.3,259
24/06/2018 18:30,0.565,20.6,90.64,0.0,333.3,0.5,0.9,248
24/06/2018 18:40,0.557,20.1,90.64,0.0,254.5,0.5,0.8,234
24/06/2018 18:50,0.597,19.6,90.64,0.0,210.6,0.0,0.4,250
24/06/2018 19:00,0.596,20.2,90.64,0.0,265.5,0.0,0.0,0
24/06/2018 19:10,0.588,20.2,90.64,0.0,271.0,0.3,1.3,328
24/06/2018 19:20,0.610,18.9,90.65,0.0,236.2,1.3,1.8,358
24/06/2018 19:30,0.620,18.5,90.65,0.0,247.2,0.8,2.0,55
24/06/2018 19:40,0.623,18.3,90.65,0.0,192.3,0.7,1.4,13
24/06/2018 19:50,0.639,17.9,90.65,0.0,166.6,0.7,1.3,344
24/06/2018 20:00,0.654,17.3,90.65,0.0,76.9,0.7,1.1,351
24/06/2018 20:10,0.675,16.8,90.64,0.0,51.3,0.2,0.6,359
24/06/2018 20:20,0.668,16.6,90.64,0.0,40.3,0.0,0.0,359
24/06/2018 20:30,0.661,16.5,90.62,0.0,25.6,0.2,0.6,359
24/06/2018 20:40,0.675,16.3,90.64,0.0,18.3,0.5,0.8,359
24/06/2018 20:50,0.689,15.6,90.64,0.0,7.3,0.6,0.8,10
24/06/2018 21:00,0.679,14.9,90.62,0.0,1.8,1.1,1.6,69
24/06/2018 21:10,0.666,14.8,90.62,0.0,0.0,1.1,1.5,86
24/06/2018 21:20,0.651,15.0,90.62,0.0,0.0,1.4,1.8,83
24/06/2018 21:30,0.632,14.9,90.64,0.0,0.0,1.1,1.2,70
24/06/2018 21:40,0.599,15.0,90.64,0.0,0.0,1.0,1.2,70
24/06/2018 21:50,0.571,15.9,90.67,0.0,0.0,0.8,1.2,96
24/06/2018 22:00,0.578,15.7,90.68,0.0,0.0,0.8,1.2,95
24/06/2018 22:10,0.595,15.4,90.68,0.0,0.0,0.7,0.9,86
24/06/2018 22:20,0.599,15.3,90.68,0.0,0.0,1.1,1.4,84
24/06/2018 22:30,0.616,15.0,90.67,0.0,0.0,1.1,1.4,83
24/06/2018 22:40,0.640,14.7,90.68,0.0,0.0,1.2,1.5,45
24/06/2018 22:50,0.656,14.6,90.68,0.0,0.0,0.9,1.2,69
24/06/2018 23:00,0.640,14.7,90.68,0.0,0.0,0.9,1.5,115
24/06/2018 23:10,0.649,14.5,90.68,0.0,0.0,1.0,1.2,110
24/06/2018 23:20,0.653,14.4,90.67,0.0,0.0,1.0,1.3,107
24/06/2018 23:30,0.651,14.3,90.67,0.0,0.0,1.0,1.1,106
24/06/2018 23:40,0.651,14.3,90.67,0.0,0.0,0.9,1.1,105
24/06/2018 23:50,0.657,14.0,90.65,0.0,0.0,1.2,1.6,105
25/06/2018 0:00,0.657,14.0,90.65,0.0,0.0,1.2,1.6,91
25/06/2018 0:10,0.651,14.3,90.65,0.0,0.0,1.4,1.5,79
25/06/2018 0:20,0.641,14.4,90.64,0.0,0.0,1.4,1.7,75
25/06/2018 0:30,0.645,14.3,90.64,0.0,0.0,1.6,1.9,80
25/06/2018 0:40,0.655,14.2,90.64,0.0,0.0,1.2,1.4,77
25/06/2018 0:50,0.692,13.2,90.62,0.0,0.0,1.0,1.1,59
25/06/2018 1:00,0.688,13.3,90.62,0.0,0.0,0.8,1.1,19
25/06/2018 1:10,0.688,13.3,90.62,0.0,0.0,0.8,1.0,19
25/06/2018 1:20,0.702,13.0,90.62,0.0,0.0,0.9,1.1,16
25/06/2018 1:30,0.697,13.1,90.61,0.0,0.0,1.0,1.1,14
25/06/2018 1:40,0.702,13.0,90.61,0.0,0.0,1.0,1.2,12
25/06/2018 1:50,0.706,12.9,90.59,0.0,0.0,0.9,1.2,12
25/06/2018 2:00,0.695,13.0,90.59,0.0,0.0,1.0,1.2,9
25/06/2018 2:10,0.699,12.9,90.58,0.0,0.0,0.9,1.2,8
25/06/2018 2:20,0.688,13.0,90.56,0.0,0.0,1.2,1.5,14
25/06/2018 2:30,0.702,13.0,90.56,0.0,0.0,1.1,1.2,41
25/06/2018 2:40,0.688,13.0,90.56,0.0,0.0,0.9,1.2,46
25/06/2018 2:50,0.662,13.3,90.55,0.0,0.0,0.9,1.1,66
25/06/2018 3:00,0.649,13.6,90.55,0.0,0.0,1.0,1.3,70
25/06/2018 3:10,0.649,13.6,90.55,0.0,0.0,1.7,1.9,89
25/06/2018 3:20,0.651,13.4,90.53,0.0,0.0,1.5,1.8,97
25/06/2018 3:30,0.666,13.2,90.53,0.0,0.0,1.1,1.5,80
25/06/2018 3:40,0.695,12.4,90.52,0.0,0.0,1.1,1.2,77
25/06/2018 3:50,0.688,12.4,90.52,0.0,0.0,1.1,1.3,90
25/06/2018 4:00,0.702,12.1,90.52,0.0,0.0,1.0,1.2,91
25/06/2018 4:10,0.725,11.6,90.50,0.0,0.0,1.1,1.3,89
25/06/2018 4:20,0.711,11.9,90.50,0.0,0.0,0.9,1.3,59
25/06/2018 4:30,0.677,12.8,90.50,0.0,0.0,0.7,0.8,30
25/06/2018 4:40,0.668,13.0,90.50,0.0,0.0,0.8,0.9,32
25/06/2018 4:50,0.659,13.2,90.50,0.0,0.0,0.8,0.9,30
25/06/2018 5:00,0.673,12.9,90.49,0.0,0.0,0.9,1.0,40
25/06/2018 5:10,0.679,12.6,90.50,0.0,0.0,0.9,1.0,41
25/06/2018 5:20,0.668,12.7,90.50,0.0,0.0,1.0,1.3,64
25/06/2018 5:30,0.661,13.0,90.49,0.0,0.0,1.3,1.5,72
25/06/2018 5:40,0.661,13.0,90.50,0.0,0.0,0.8,1.0,57
25/06/2018 5:50,0.666,12.9,90.49,0.0,1.8,0.9,1.2,59
25/06/2018 6:00,0.666,12.9,90.49,0.0,11.0,1.4,1.9,76
25/06/2018 6:10,0.659,13.2,90.48,0.0,23.8,1.6,1.8,88
25/06/2018 6:20,0.643,13.6,90.48,0.0,25.6,1.6,1.8,88
25/06/2018 6:30,0.636,13.9,90.48,0.0,33.0,1.5,1.6,83
25/06/2018 6:40,0.639,14.0,90.49,0.0,43.9,1.3,1.5,77
25/06/2018 6:50,0.660,13.8,90.50,0.0,47.6,1.0,1.6,66
25/06/2018 7:00,0.668,13.3,90.50,0.0,43.9,1.2,1.6,78
25/06/2018 7:10,0.662,13.6,90.50,0.0,53.1,1.6,1.9,82
25/06/2018 7:20,0.690,13.4,90.50,0.0,80.6,0.8,0.9,33
25/06/2018 7:30,0.694,13.6,90.52,0.0,100.7,0.7,1.0,33
25/06/2018 7:40,0.685,13.8,90.52,0.0,109.9,1.0,1.3,14
25/06/2018 7:50,0.657,14.3,90.52,0.0,133.7,1.0,1.2,32
25/06/2018 8:00,0.688,14.7,90.53,0.0,197.8,0.3,0.9,31
25/06/2018 8:10,0.685,15.3,90.55,0.0,355.2,0.8,1.2,8
25/06/2018 8:20,0.660,16.4,90.53,0.0,474.2,1.1,1.6,358
25/06/2018 8:30,0.645,16.9,90.53,0.0,450.4,1.2,1.7,2
25/06/2018 8:40,0.647,17.1,90.55,0.0,432.1,0.7,1.1,350
25/06/2018 8:50,0.649,17.3,90.55,0.0,498.0,0.6,1.0,358
25/06/2018 9:00,0.651,17.5,90.55,0.0,562.1,0.9,1.3,355
25/06/2018 9:10,0.651,17.6,90.55,0.0,485.2,1.1,1.4,12
25/06/2018 9:20,0.643,17.2,90.56,0.0,509.0,1.5,1.9,5
25/06/2018 9:30,0.640,17.0,90.55,0.0,494.4,1.2,2.7,35
25/06/2018 9:40,0.637,17.2,90.55,0.0,659.2,1.7,2.7,37
25/06/2018 9:50,0.650,16.9,90.55,0.0,523.7,1.8,3.2,21
25/06/2018 10:00,0.659,16.8,90.55,0.0,646.4,2.0,3.5,7
25/06/2018 10:10,0.654,17.3,90.55,0.0,705.0,1.6,2.1,39
25/06/2018 10:20,0.654,17.3,90.55,0.0,697.6,2.6,3.5,17
25/06/2018 10:30,0.659,16.8,90.56,0.0,512.7,2.5,4.0,56
25/06/2018 10:40,0.672,16.5,90.58,0.0,609.7,2.7,3.6,13
25/06/2018 10:50,0.675,16.3,90.58,0.0,488.9,2.4,3.7,25
25/06/2018 11:00,0.679,16.2,90.61,0.0,485.2,2.6,4.2,6
25/06/2018 11:10,0.676,15.9,90.61,0.0,542.0,3.5,4.8,5
25/06/2018 11:20,0.678,16.1,90.61,0.0,882.6,3.1,4.7,5
25/06/2018 11:30,0.647,16.2,90.61,0.0,639.0,3.5,4.9,9
25/06/2018 11:40,0.632,16.7,90.61,0.0,937.5,2.8,4.4,339
25/06/2018 11:50,0.616,16.7,90.61,0.0,829.5,3.2,6.1,6
25/06/2018 12:00,0.633,16.4,90.62,0.0,664.7,3.4,5.3,14
25/06/2018 12:10,0.656,16.5,90.62,0.0,758.1,2.8,4.2,24
25/06/2018 12:20,0.681,15.9,90.64,0.0,465.1,2.8,4.6,9
25/06/2018 12:30,0.719,14.8,90.64,0.0,324.1,3.4,4.4,356
25/06/2018 12:40,0.732,14.4,90.64,0.0,351.6,3.8,5.1,7
25/06/2018 12:50,0.723,15.1,90.64,0.0,642.7,2.8,4.3,353
25/06/2018 13:00,0.711,15.1,90.64,0.0,437.6,3.8,4.7,2
25/06/2018 13:10,0.735,14.6,90.64,0.0,395.5,3.6,5.4,2
25/06/2018 13:20,0.742,14.7,90.64,0.0,430.3,2.7,3.4,5
25/06/2018 13:30,0.737,14.8,90.64,0.0,426.6,1.8,2.9,20
25/06/2018 13:40,0.764,14.0,90.64,0.0,294.8,3.7,4.5,10
25/06/2018 13:50,0.805,13.2,90.65,0.2,219.7,3.3,4.4,348
25/06/2018 14:00,0.830,12.6,90.67,0.8,210.6,4.0,5.8,17
25/06/2018 14:10,0.851,11.7,90.68,1.8,100.7,5.2,5.8,43
25/06/2018 14:20,0.858,11.2,90.70,1.2,115.4,3.5,5.8,9
25/06/2018 14:30,0.871,11.1,90.70,0.2,174.0,2.7,4.1,346
25/06/2018 14:40,0.867,11.3,90.67,0.2,276.5,2.6,4.4,2
25/06/2018 14:50,0.863,11.5,90.65,0.0,307.6,2.9,4.0,4
25/06/2018 15:00,0.855,11.9,90.64,0.0,507.2,3.2,4.2,353
25/06/2018 15:10,0.831,12.7,90.62,0.0,780.0,2.7,3.8,358
25/06/2018 15:20,0.818,12.3,90.62,0.0,369.9,3.4,5.1,14
25/06/2018 15:30,0.817,12.2,90.64,0.0,543.8,3.0,4.8,8
25/06/2018 15:40,0.804,12.3,90.64,0.0,316.8,1.5,2.9,16
25/06/2018 15:50,0.801,12.5,90.65,0.0,375.4,1.7,3.4,337
25/06/2018 16:00,0.803,12.6,90.67,0.0,461.4,3.3,4.2,7
25/06/2018 16:10,0.813,12.4,90.67,0.0,239.9,2.8,4.9,349
25/06/2018 16:20,0.818,12.3,90.65,0.0,294.8,3.3,4.9,1
25/06/2018 16:30,0.809,12.6,90.65,0.0,304.0,3.1,4.2,2
25/06/2018 16:40,0.783,13.5,90.65,0.0,670.2,3.2,4.8,23
25/06/2018 16:50,0.754,14.2,90.67,0.0,728.8,2.9,4.4,354
25/06/2018 17:00,0.743,14.3,90.67,0.0,664.7,3.5,4.7,8
25/06/2018 17:10,0.734,14.1,90.65,0.0,562.1,3.7,4.4,20
25/06/2018 17:20,0.728,14.1,90.65,0.0,609.7,4.0,4.9,25
25/06/2018 17:30,0.726,14.4,90.65,0.0,441.3,2.5,4.6,26
25/06/2018 17:40,0.716,15.0,90.64,0.0,520.0,1.7,3.7,108
25/06/2018 17:50,0.713,15.2,90.64,0.0,578.6,2.8,3.8,61
25/06/2018 18:00,0.715,14.9,90.62,0.0,377.2,2.7,3.9,45
25/06/2018 18:10,0.711,14.6,90.61,0.0,230.7,2.8,4.0,71
25/06/2018 18:20,0.717,13.8,90.61,0.0,225.2,3.0,5.0,77
25/06/2018 18:30,0.700,14.3,90.61,0.0,390.0,2.8,3.7,72
25/06/2018 18:40,0.697,14.5,90.61,0.0,379.0,3.2,4.3,66
25/06/2018 18:50,0.714,14.4,90.61,0.0,294.8,2.8,3.8,80
25/06/2018 19:00,0.734,13.7,90.61,0.0,91.6,2.7,4.0,82
25/06/2018 19:10,0.758,13.2,90.62,0.0,221.6,2.7,3.8,68
25/06/2018 19:20,0.750,13.5,90.62,0.0,64.1,1.8,3.3,91
25/06/2018 19:30,0.780,12.9,90.64,0.0,51.3,1.5,3.7,125
25/06/2018 19:40,0.780,12.9,90.64,0.0,133.7,1.7,3.1,111
25/06/2018 19:50,0.780,12.9,90.64,0.0,82.4,2.2,3.6,76
25/06/2018 20:00,0.779,12.8,90.64,0.0,56.8,1.2,1.9,84
25/06/2018 20:10,0.782,12.6,90.64,0.0,54.9,1.9,3.2,87
25/06/2018 20:20,0.780,12.5,90.64,0.0,47.6,1.7,3.3,95
25/06/2018 20:30,0.792,12.4,90.64,0.0,33.0,0.9,2.4,137
25/06/2018 20:40,0.796,12.2,90.64,0.0,34.8,1.5,2.4,114
25/06/2018 20:50,0.801,12.1,90.65,0.0,18.3,1.5,2.9,113
25/06/2018 21:00,0.801,12.1,90.67,0.0,1.8,1.8,3.0,128
25/06/2018 21:10,0.804,11.9,90.68,0.0,0.0,2.6,3.8,109
25/06/2018 21:20,0.810,11.8,90.70,0.0,0.0,3.4,4.1,66
25/06/2018 21:30,0.806,11.6,90.71,0.0,0.0,3.5,4.5,14
25/06/2018 21:40,0.806,11.6,90.72,0.0,0.0,3.7,5.1,30
25/06/2018 21:50,0.799,11.6,90.75,0.0,0.0,1.9,2.9,13
25/06/2018 22:00,0.794,11.4,90.77,0.0,0.0,2.4,4.2,16
25/06/2018 22:10,0.785,11.3,90.80,0.0,0.0,1.2,2.2,350
25/06/2018 22:20,0.782,11.2,90.80,0.0,0.0,2.3,3.3,10
25/06/2018 22:30,0.785,11.0,90.80,0.0,0.0,1.8,2.8,39
25/06/2018 22:40,0.798,10.9,90.80,0.0,0.0,1.9,3.2,14
25/06/2018 22:50,0.801,10.7,90.80,0.0,0.0,0.7,1.3,142
25/06/2018 23:00,0.812,10.5,90.80,0.0,0.0,0.2,0.8,324
25/06/2018 23:10,0.812,10.5,90.81,0.0,0.0,0.4,0.7,236
25/06/2018 23:20,0.822,10.6,90.81,0.0,0.0,0.9,2.2,12
25/06/2018 23:30,0.813,10.9,90.83,0.0,0.0,1.6,2.6,40
25/06/2018 23:40,0.813,10.9,90.83,0.0,0.0,1.7,2.5,359
25/06/2018 23:50,0.813,10.9,90.81,0.0,0.0,2.2,4.0,8
26/06/2018 0:00,0.827,10.8,90.81,0.0,0.0,3.0,4.3,0
26/06/2018 0:10,0.821,10.9,90.81,0.0,0.0,2.6,4.1,352
26/06/2018 0:20,0.829,10.9,90.81,0.0,0.0,3.0,4.9,4
26/06/2018 0:30,0.829,10.9,90.78,0.0,0.0,3.1,4.7,8
26/06/2018 0:40,0.821,10.9,90.80,0.0,0.0,3.0,4.3,357
26/06/2018 0:50,0.806,10.9,90.80,0.0,0.0,2.6,4.0,346
26/06/2018 1:00,0.813,10.9,90.80,0.0,0.0,3.2,5.2,7
26/06/2018 1:10,0.834,10.8,90.81,0.0,0.0,3.6,4.9,20
26/06/2018 1:20,0.823,11.0,90.83,0.0,0.0,2.6,4.2,14
26/06/2018 1:30,0.831,11.0,90.83,0.0,0.0,2.4,3.7,28
26/06/2018 1:40,0.823,11.0,90.81,0.0,0.0,0.7,1.3,221
26/06/2018 1:50,0.829,10.9,90.81,0.0,0.0,1.5,3.0,1
26/06/2018 2:00,0.821,10.9,90.81,0.0,0.0,2.6,3.9,28
26/06/2018 2:10,0.823,11.0,90.80,0.0,0.0,3.4,4.8,25
26/06/2018 2:20,0.823,11.0,90.78,0.0,0.0,4.4,5.3,38
26/06/2018 2:30,0.831,11.0,90.77,0.0,0.0,4.3,6.2,19
26/06/2018 2:40,0.831,11.0,90.74,0.0,0.0,5.1,6.2,28
26/06/2018 2:50,0.825,11.1,90.74,0.0,0.0,5.1,6.8,13
26/06/2018 3:00,0.825,11.1,90.74,0.0,0.0,4.8,5.6,13
26/06/2018 3:10,0.820,11.2,90.71,0.0,0.0,5.1,7.2,27
26/06/2018 3:20,0.820,11.2,90.71,0.0,0.0,4.6,5.8,352
26/06/2018 3:30,0.825,11.1,90.71,0.0,0.0,3.8,6.7,14
26/06/2018 3:40,0.827,11.2,90.71,0.0,0.0,3.8,5.3,10
26/06/2018 3:50,0.827,11.2,90.71,0.0,0.0,4.0,5.2,18
26/06/2018 4:00,0.827,11.2,90.70,0.0,0.0,4.4,6.0,11
26/06/2018 4:10,0.827,11.2,90.68,0.0,0.0,4.0,6.3,26
26/06/2018 4:20,0.827,11.2,90.70,0.0,0.0,4.2,7.2,22
26/06/2018 4:30,0.820,11.2,90.68,0.0,0.0,4.2,5.4,36
26/06/2018 4:40,0.815,11.3,90.68,0.0,0.0,4.6,6.0,27
26/06/2018 4:50,0.822,11.3,90.68,0.0,0.0,3.5,5.4,92
26/06/2018 5:00,0.817,11.4,90.68,0.0,0.0,3.3,4.6,77
26/06/2018 5:10,0.817,11.4,90.68,0.0,0.0,3.4,5.1,58
26/06/2018 5:20,0.807,11.3,90.68,0.0,0.0,3.5,5.7,8
26/06/2018 5:30,0.800,11.3,90.68,0.0,0.0,3.7,5.0,36
26/06/2018 5:40,0.800,11.3,90.68,0.0,0.0,4.1,5.9,22
26/06/2018 5:50,0.807,11.3,90.68,0.0,1.8,3.7,4.4,88
26/06/2018 6:00,0.802,11.4,90.70,0.0,3.7,3.4,4.7,50
26/06/2018 6:10,0.809,11.4,90.71,0.0,9.2,4.5,6.1,33
26/06/2018 6:20,0.817,11.4,90.70,0.0,16.5,4.5,6.5,20
26/06/2018 6:30,0.811,11.5,90.68,0.0,22.0,4.7,5.7,55
26/06/2018 6:40,0.819,11.5,90.70,0.0,23.8,4.3,7.1,47
26/06/2018 6:50,0.811,11.5,90.67,0.0,47.6,4.4,5.6,68
26/06/2018 7:00,0.806,11.6,90.68,0.0,47.6,4.1,5.5,42
26/06/2018 7:10,0.801,11.7,90.68,0.0,58.6,3.7,4.9,60
26/06/2018 7:20,0.803,11.8,90.70,0.0,69.6,3.8,4.5,58
26/06/2018 7:30,0.797,11.9,90.70,0.0,69.6,3.8,5.7,72
26/06/2018 7:40,0.804,11.9,90.70,0.0,78.7,3.3,4.2,70
26/06/2018 7:50,0.797,11.9,90.68,0.0,82.4,3.3,5.0,85
26/06/2018 8:00,0.763,12.3,90.70,0.0,239.9,3.9,4.9,76
26/06/2018 8:10,0.744,12.4,90.68,0.0,148.3,4.4,5.5,74
26/06/2018 8:20,0.746,12.5,90.70,0.0,172.1,4.1,5.0,94
26/06/2018 8:30,0.751,12.4,90.70,0.0,137.3,3.5,4.9,79
26/06/2018 8:40,0.749,12.3,90.70,0.0,172.1,3.8,5.2,95
26/06/2018 8:50,0.727,12.6,90.70,0.0,333.3,4.3,5.6,92
26/06/2018 9:00,0.704,12.8,90.70,0.0,351.6,4.8,6.3,60
26/06/2018 9:10,0.684,13.1,90.71,0.0,448.6,4.3,6.7,76
26/06/2018 9:20,0.681,13.3,90.71,0.0,448.6,4.4,7.3,85
26/06/2018 9:30,0.670,13.4,90.71,0.0,380.9,4.2,5.7,46
26/06/2018 9:40,0.670,13.4,90.72,0.0,538.3,4.8,6.5,52
26/06/2018 9:50,0.664,13.7,90.72,0.0,479.7,4.0,5.9,68
26/06/2018 10:00,0.645,14.0,90.70,0.0,726.9,4.2,5.5,54
26/06/2018 10:10,0.637,14.2,90.70,0.0,606.1,3.8,5.4,69
