@T,table,,,
@H,timestamp,val_1,val_2,val_3
ID,  ,1,2,3
,2018-08-28 10:00,0.4668333333,0.4668333333,0.4668333333
,2018-08-28 11:00,0.4755,0.4755,0.4755
,2018-08-28 12:00,0.4586666667,0.4586666667,0.4586666667
,2018-08-28 13:00,0.4413333333,0.4413333333,0.4413333333
,2018-08-28 14:00,0.4411666667,0.4411666667,0.4411666667
,2018-08-28 15:00,0.4471666667,0.4471666667,0.4471666667
,2018-08-28 16:00,0.4668333333,0.4668333333,0.4668333333
,2018-08-28 17:00,0.4893333333,0.4893333333,0.4893333333
,2018-08-28 18:00,0.5238333333,0.5238333333,0.5238333333
,2018-08-28 19:00,0.5776666667,0.5776666667,0.5776666667
,2018-08-28 20:00,0.6301666667,0.6301666667,0.6301666667
,2018-08-28 21:00,0.6345,0.6345,0.6345
,2018-08-28 22:00,0.5351666667,0.5351666667,0.5351666667
,2018-08-28 23:00,0.5033333333,0.5033333333,0.5033333333
,2018-08-29 00:00,0.4906666667,0.4906666667,0.4906666667
,2018-08-29 01:00,0.4738333333,0.4738333333,0.4738333333
,2018-08-29 02:00,0.4755,0.4755,0.4755
,2018-08-29 03:00,0.4423333333,0.4423333333,0.4423333333
,2018-08-29 04:00,0.4666666667,0.4666666667,0.4666666667
,2018-08-29 05:00,0.4856666667,0.4856666667,0.4856666667
,2018-08-29 06:00,0.4521666667,0.4521666667,0.4521666667
,2018-08-29 07:00,0.456,0.456,0.456
,2018-08-29 08:00,0.4748333333,0.4748333333,0.4748333333
,2018-08-29 09:00,0.4513333333,0.4513333333,0.4513333333
,2018-08-29 10:00,0.4253333333,0.4253333333,0.4253333333
,2018-08-29 11:00,0.4066666667,0.4066666667,0.4066666667
,2018-08-29 12:00,0.3783333333,0.3783333333,0.3783333333
,2018-08-29 13:00,0.3863333333,0.3863333333,0.3863333333
,2018-08-29 14:00,0.373,0.373,0.373
,2018-08-29 15:00,0.3553333333,0.3553333333,0.3553333333
,2018-08-29 16:00,0.3628333333,0.3628333333,0.3628333333
,2018-08-29 17:00,0.3681666667,0.3681666667,0.3681666667
,2018-08-29 18:00,0.394,0.394,0.394
,2018-08-29 19:00,0.457,0.457,0.457
,2018-08-29 20:00,0.549,0.549,0.549
,2018-08-29 21:00,0.6115,0.6115,0.6115
,2018-08-29 22:00,0.6223333333,0.6223333333,0.6223333333
,2018-08-29 23:00,0.6181666667,0.6181666667,0.6181666667
,2018-08-30 00:00,0.6201666667,0.6201666667,0.6201666667
,2018-08-30 01:00,0.626,0.626,0.626
,2018-08-30 02:00,0.6028333333,0.6028333333,0.6028333333
,2018-08-30 03:00,0.575,0.575,0.575
,2018-08-30 04:00,0.5856666667,0.5856666667,0.5856666667
,2018-08-30 05:00,0.5046666667,0.5046666667,0.5046666667
,2018-08-30 06:00,0.4841666667,0.4841666667,0.4841666667
,2018-08-30 07:00,0.5296666667,0.5296666667,0.5296666667
,2018-08-30 08:00,0.5191666667,0.5191666667,0.5191666667
,2018-08-30 09:00,0.4391666667,0.4391666667,0.4391666667
,2018-08-30 10:00,0.4833333333,0.4833333333,0.4833333333
,2018-08-30 11:00,0.566,0.566,0.566
,2018-08-30 12:00,0.6015,0.6015,0.6015
,2018-08-30 13:00,0.5628333333,0.5628333333,0.5628333333
,2018-08-30 14:00,0.5493333333,0.5493333333,0.5493333333
,2018-08-30 15:00,0.5085,0.5085,0.5085
,2018-08-30 16:00,0.5113333333,0.5113333333,0.5113333333
,2018-08-30 17:00,0.5215,0.5215,0.5215
,2018-08-30 18:00,0.579,0.579,0.579
,2018-08-30 19:00,0.6388333333,0.6388333333,0.6388333333
,2018-08-30 20:00,0.677,0.677,0.677
,2018-08-30 21:00,0.7528333333,0.7528333333,0.7528333333
,2018-08-30 22:00,0.7983333333,0.7983333333,0.7983333333
,2018-08-30 23:00,0.8155,0.8155,0.8155
,2018-08-31 00:00,0.81,0.81,0.81
,2018-08-31 01:00,0.8425,0.8425,0.8425
,2018-08-31 02:00,0.8601666667,0.8601666667,0.8601666667
,2018-08-31 03:00,0.8733333333,0.8733333333,0.8733333333
,2018-08-31 04:00,0.8753333333,0.8753333333,0.8753333333
,2018-08-31 05:00,0.8831666667,0.8831666667,0.8831666667
,2018-08-31 06:00,0.878,0.878,0.878
,2018-08-31 07:00,0.8665,0.8665,0.8665
,2018-08-31 08:00,0.8493333333,0.8493333333,0.8493333333
,2018-08-31 09:00,0.796,0.796,0.796
,2018-08-31 10:00,0.8041666667,0.8041666667,0.8041666667
,2018-08-31 11:00,0.755,0.755,0.755
,2018-08-31 12:00,0.7088333333,0.7088333333,0.7088333333
,2018-08-31 13:00,0.6891666667,0.6891666667,0.6891666667
,2018-08-31 14:00,0.6681666667,0.6681666667,0.6681666667
,2018-08-31 15:00,0.7335,0.7335,0.7335
,2018-08-31 16:00,0.8403333333,0.8403333333,0.8403333333
,2018-08-31 17:00,0.7655,0.7655,0.7655
,2018-08-31 18:00,0.839,0.839,0.839
,2018-08-31 19:00,0.8748333333,0.8748333333,0.8748333333
,2018-08-31 20:00,0.891,0.891,0.891
,2018-08-31 21:00,0.8963333333,0.8963333333,0.8963333333
,2018-08-31 22:00,0.894,0.894,0.894
,2018-08-31 23:00,0.8905,0.8905,0.8905
,2018-09-01 00:00,0.896,0.896,0.896
,2018-09-01 01:00,0.893,0.893,0.893
,2018-09-01 02:00,0.8915,0.8915,0.8915
,2018-09-01 03:00,0.9021666667,0.9021666667,0.9021666667
,2018-09-01 04:00,0.9088333333,0.9088333333,0.9088333333
,2018-09-01 05:00,0.9035,0.9035,0.9035
,2018-09-01 06:00,0.8918333333,0.8918333333,0.8918333333
,2018-09-01 07:00,0.889,0.889,0.889
,2018-09-01 08:00,0.8773333333,0.8773333333,0.8773333333
,2018-09-01 09:00,0.8028333333,0.8028333333,0.8028333333
,2018-09-01 10:00,0.7286666667,0.7286666667,0.7286666667
,2018-09-01 11:00,0.611,0.611,0.611
,2018-09-01 12:00,0.6115,0.6115,0.6115
,2018-09-01 13:00,0.6435,0.6435,0.6435
,2018-09-01 14:00,0.662,0.662,0.662
,2018-09-01 15:00,0.8108333333,0.8108333333,0.8108333333
,2018-09-01 16:00,0.8601666667,0.8601666667,0.8601666667
,2018-09-01 17:00,0.8475,0.8475,0.8475
,2018-09-01 18:00,0.8565,0.8565,0.8565
,2018-09-01 19:00,0.826,0.826,0.826
,2018-09-01 20:00,0.8275,0.8275,0.8275
,2018-09-01 21:00,0.8368333333,0.8368333333,0.8368333333
,2018-09-01 22:00,0.8375,0.8375,0.8375
,2018-09-01 23:00,0.8298333333,0.8298333333,0.8298333333
,2018-09-02 00:00,0.8205,0.8205,0.8205
,2018-09-02 01:00,0.8476666667,0.8476666667,0.8476666667
,2018-09-02 02:00,0.8651666667,0.8651666667,0.8651666667
,2018-09-02 03:00,0.8625,0.8625,0.8625
,2018-09-02 04:00,0.8545,0.8545,0.8545
,2018-09-02 05:00,0.8553333333,0.8553333333,0.8553333333
,2018-09-02 06:00,0.8908333333,0.8908333333,0.8908333333
,2018-09-02 07:00,0.8903333333,0.8903333333,0.8903333333
,2018-09-02 08:00,0.8258333333,0.8258333333,0.8258333333
,2018-09-02 09:00,0.7388333333,0.7388333333,0.7388333333
,2018-09-02 10:00,0.6906666667,0.6906666667,0.6906666667
,2018-09-02 11:00,0.6573333333,0.6573333333,0.6573333333
,2018-09-02 12:00,0.6073333333,0.6073333333,0.6073333333
,2018-09-02 13:00,0.5758333333,0.5758333333,0.5758333333
,2018-09-02 14:00,0.7153333333,0.7153333333,0.7153333333
,2018-09-02 15:00,0.8013333333,0.8013333333,0.8013333333
,2018-09-02 16:00,0.8656666667,0.8656666667,0.8656666667
,2018-09-02 17:00,0.8765,0.8765,0.8765
,2018-09-02 18:00,0.8566666667,0.8566666667,0.8566666667
,2018-09-02 19:00,0.8005,0.8005,0.8005
,2018-09-02 20:00,0.7428333333,0.7428333333,0.7428333333
,2018-09-02 21:00,0.7451666667,0.7451666667,0.7451666667
,2018-09-02 22:00,0.7523333333,0.7523333333,0.7523333333
,2018-09-02 23:00,0.8316666667,0.8316666667,0.8316666667
,2018-09-03 00:00,0.8421666667,0.8421666667,0.8421666667
,2018-09-03 01:00,0.842,0.842,0.842
,2018-09-03 02:00,0.8383333333,0.8383333333,0.8383333333
,2018-09-03 03:00,0.8408333333,0.8408333333,0.8408333333
,2018-09-03 04:00,0.858,0.858,0.858
,2018-09-03 05:00,0.8658333333,0.8658333333,0.8658333333
,2018-09-03 06:00,0.87,0.87,0.87
,2018-09-03 07:00,0.876,0.876,0.876
,2018-09-03 08:00,0.8726666667,0.8726666667,0.8726666667
,2018-09-03 09:00,0.7358333333,0.7358333333,0.7358333333
,2018-09-03 10:00,0.6916666667,0.6916666667,0.6916666667
,2018-09-03 11:00,0.641,0.641,0.641
,2018-09-03 12:00,0.6743333333,0.6743333333,0.6743333333
,2018-09-03 13:00,0.6745,0.6745,0.6745
,2018-09-03 14:00,0.6171666667,0.6171666667,0.6171666667
,2018-09-03 15:00,0.626,0.626,0.626
,2018-09-03 16:00,0.6811666667,0.6811666667,0.6811666667
,2018-09-03 17:00,0.6833333333,0.6833333333,0.6833333333
,2018-09-03 18:00,0.6618333333,0.6618333333,0.6618333333
,2018-09-03 19:00,0.7233333333,0.7233333333,0.7233333333
,2018-09-03 20:00,0.7871666667,0.7871666667,0.7871666667
,2018-09-03 21:00,0.8335,0.8335,0.8335
,2018-09-03 22:00,0.8478333333,0.8478333333,0.8478333333
,2018-09-03 23:00,0.8373333333,0.8373333333,0.8373333333
,2018-09-04 00:00,0.8603333333,0.8603333333,0.8603333333
,2018-09-04 01:00,0.8618333333,0.8618333333,0.8618333333
,2018-09-04 02:00,0.867,0.867,0.867
,2018-09-04 03:00,0.86,0.86,0.86
,2018-09-04 04:00,0.8815,0.8815,0.8815
,2018-09-04 05:00,0.8918333333,0.8918333333,0.8918333333
,2018-09-04 06:00,0.8923333333,0.8923333333,0.8923333333
,2018-09-04 07:00,0.8856666667,0.8856666667,0.8856666667
,2018-09-04 08:00,0.873,0.873,0.873
,2018-09-04 09:00,0.8146666667,0.8146666667,0.8146666667
,2018-09-04 10:00,0.673,0.673,0.673
,2018-09-04 11:00,0.7431666667,0.7431666667,0.7431666667
,2018-09-04 12:00,0.6431666667,0.6431666667,0.6431666667
,2018-09-04 13:00,0.599,0.599,0.599
,2018-09-04 14:00,0.5765,0.5765,0.5765
,2018-09-04 15:00,0.5386666667,0.5386666667,0.5386666667
,2018-09-04 16:00,0.5651666667,0.5651666667,0.5651666667
,2018-09-04 17:00,0.6911666667,0.6911666667,0.6911666667
,2018-09-04 18:00,0.7283333333,0.7283333333,0.7283333333
,2018-09-04 19:00,0.7821666667,0.7821666667,0.7821666667
,2018-09-04 20:00,0.8476666667,0.8476666667,0.8476666667
,2018-09-04 21:00,0.8706666667,0.8706666667,0.8706666667
,2018-09-04 22:00,0.876,0.876,0.876
,2018-09-04 23:00,0.8811666667,0.8811666667,0.8811666667
,2018-09-05 00:00,0.8928333333,0.8928333333,0.8928333333
,2018-09-05 01:00,0.898,0.898,0.898
,2018-09-05 02:00,0.9046666667,0.9046666667,0.9046666667
,2018-09-05 03:00,0.9045,0.9045,0.9045
,2018-09-05 04:00,0.8998333333,0.8998333333,0.8998333333
,2018-09-05 05:00,0.8658333333,0.8658333333,0.8658333333
,2018-09-05 06:00,0.8326666667,0.8326666667,0.8326666667
,2018-09-05 07:00,0.8381666667,0.8381666667,0.8381666667
,2018-09-05 08:00,0.7933333333,0.7933333333,0.7933333333
,2018-09-05 09:00,0.6666666667,0.6666666667,0.6666666667
,2018-09-05 10:00,0.6035,0.6035,0.6035
,2018-09-05 11:00,0.5845,0.5845,0.5845
,2018-09-05 12:00,0.569,0.569,0.569
,2018-09-05 13:00,0.591,0.591,0.591
,2018-09-05 14:00,0.5113333333,0.5113333333,0.5113333333
,2018-09-05 15:00,0.5005,0.5005,0.5005
,2018-09-05 16:00,0.6183333333,0.6183333333,0.6183333333
,2018-09-05 17:00,0.6785,0.6785,0.6785
,2018-09-05 18:00,0.6881666667,0.6881666667,0.6881666667
,2018-09-05 19:00,0.7071666667,0.7071666667,0.7071666667
,2018-09-05 20:00,0.683,0.683,0.683
,2018-09-05 21:00,0.7188333333,0.7188333333,0.7188333333
,2018-09-05 22:00,0.7268333333,0.7268333333,0.7268333333
,2018-09-05 23:00,0.7266666667,0.7266666667,0.7266666667
,2018-09-06 00:00,0.7306666667,0.7306666667,0.7306666667
,2018-09-06 01:00,0.738,0.738,0.738
,2018-09-06 02:00,0.7605,0.7605,0.7605
,2018-09-06 03:00,0.7618333333,0.7618333333,0.7618333333
,2018-09-06 04:00,0.7368333333,0.7368333333,0.7368333333
,2018-09-06 05:00,0.7068333333,0.7068333333,0.7068333333
,2018-09-06 06:00,0.7168333333,0.7168333333,0.7168333333
,2018-09-06 07:00,0.7276666667,0.7276666667,0.7276666667
,2018-09-06 08:00,0.7301666667,0.7301666667,0.7301666667
,2018-09-06 09:00,0.628,0.628,0.628
,2018-09-06 10:00,0.5545,0.5545,0.5545
,2018-09-06 11:00,0.5325,0.5325,0.5325
,2018-09-06 12:00,0.5115,0.5115,0.5115
,2018-09-06 13:00,0.4981666667,0.4981666667,0.4981666667
,2018-09-06 14:00,0.4718333333,0.4718333333,0.4718333333
,2018-09-06 15:00,0.4916666667,0.4916666667,0.4916666667
,2018-09-06 16:00,0.4803333333,0.4803333333,0.4803333333
,2018-09-06 17:00,0.541,0.541,0.541
,2018-09-06 18:00,0.5558333333,0.5558333333,0.5558333333
,2018-09-06 19:00,0.6748333333,0.6748333333,0.6748333333
,2018-09-06 20:00,0.7378333333,0.7378333333,0.7378333333
,2018-09-06 21:00,0.7358333333,0.7358333333,0.7358333333
,2018-09-06 22:00,0.7775,0.7775,0.7775
,2018-09-06 23:00,0.7958333333,0.7958333333,0.7958333333
,2018-09-07 00:00,0.8185,0.8185,0.8185
,2018-09-07 01:00,0.8373333333,0.8373333333,0.8373333333
,2018-09-07 02:00,0.8256666667,0.8256666667,0.8256666667
,2018-09-07 03:00,0.8583333333,0.8583333333,0.8583333333
,2018-09-07 04:00,0.881,0.881,0.881
,2018-09-07 05:00,0.895,0.895,0.895
,2018-09-07 06:00,0.8855,0.8855,0.8855
,2018-09-07 07:00,0.875,0.875,0.875
,2018-09-07 08:00,0.8751666667,0.8751666667,0.8751666667
,2018-09-07 09:00,0.8516666667,0.8516666667,0.8516666667
,2018-09-07 10:00,0.7693333333,0.7693333333,0.7693333333
,2018-09-07 11:00,0.6775,0.6775,0.6775
,2018-09-07 12:00,0.8091666667,0.8091666667,0.8091666667
,2018-09-07 13:00,0.7935,0.7935,0.7935
,2018-09-07 14:00,0.7355,0.7355,0.7355
,2018-09-07 15:00,0.6235,0.6235,0.6235
,2018-09-07 16:00,0.604,0.604,0.604
,2018-09-07 17:00,0.5713333333,0.5713333333,0.5713333333
,2018-09-07 18:00,0.6563333333,0.6563333333,0.6563333333
,2018-09-07 19:00,0.7491666667,0.7491666667,0.7491666667
,2018-09-07 20:00,0.7861666667,0.7861666667,0.7861666667
,2018-09-07 21:00,0.828,0.828,0.828
,2018-09-07 22:00,0.8641666667,0.8641666667,0.8641666667
,2018-09-07 23:00,0.894,0.894,0.894
,2018-09-08 00:00,0.8985,0.8985,0.8985
,2018-09-08 01:00,0.8975,0.8975,0.8975
,2018-09-08 02:00,0.8755,0.8755,0.8755
,2018-09-08 03:00,0.8758333333,0.8758333333,0.8758333333
,2018-09-08 04:00,0.8865,0.8865,0.8865
,2018-09-08 05:00,0.871,0.871,0.871
,2018-09-08 06:00,0.8675,0.8675,0.8675
,2018-09-08 07:00,0.868,0.868,0.868
,2018-09-08 08:00,0.86,0.86,0.86
,2018-09-08 09:00,0.8428333333,0.8428333333,0.8428333333
,2018-09-08 10:00,0.7821666667,0.7821666667,0.7821666667
,2018-09-08 11:00,0.733,0.733,0.733
,2018-09-08 12:00,0.7153333333,0.7153333333,0.7153333333
,2018-09-08 13:00,0.7136666667,0.7136666667,0.7136666667
,2018-09-08 14:00,0.6465,0.6465,0.6465
,2018-09-08 15:00,0.616,0.616,0.616
,2018-09-08 16:00,0.6226666667,0.6226666667,0.6226666667
,2018-09-08 17:00,0.6341666667,0.6341666667,0.6341666667
,2018-09-08 18:00,0.666,0.666,0.666
,2018-09-08 19:00,0.7416666667,0.7416666667,0.7416666667
,2018-09-08 20:00,0.746,0.746,0.746
,2018-09-08 21:00,0.733,0.733,0.733
,2018-09-08 22:00,0.741,0.741,0.741
,2018-09-08 23:00,0.6893333333,0.6893333333,0.6893333333
,2018-09-09 00:00,0.6548333333,0.6548333333,0.6548333333
,2018-09-09 01:00,0.6563333333,0.6563333333,0.6563333333
,2018-09-09 02:00,0.6808333333,0.6808333333,0.6808333333
,2018-09-09 03:00,0.6521666667,0.6521666667,0.6521666667
,2018-09-09 04:00,0.6528333333,0.6528333333,0.6528333333
,2018-09-09 05:00,0.6531666667,0.6531666667,0.6531666667
,2018-09-09 06:00,0.6193333333,0.6193333333,0.6193333333
,2018-09-09 07:00,0.6266666667,0.6266666667,0.6266666667
,2018-09-09 08:00,0.6081666667,0.6081666667,0.6081666667
,2018-09-09 09:00,0.5451666667,0.5451666667,0.5451666667
,2018-09-09 10:00,0.576,0.576,0.576
,2018-09-09 11:00,0.5761666667,0.5761666667,0.5761666667
,2018-09-09 12:00,0.5561666667,0.5561666667,0.5561666667
,2018-09-09 13:00,0.5278333333,0.5278333333,0.5278333333
,2018-09-09 14:00,0.5425,0.5425,0.5425
,2018-09-09 15:00,0.548,0.548,0.548
,2018-09-09 16:00,0.5565,0.5565,0.5565
,2018-09-09 17:00,0.5813333333,0.5813333333,0.5813333333
,2018-09-09 18:00,0.6105,0.6105,0.6105
,2018-09-09 19:00,0.6938333333,0.6938333333,0.6938333333
,2018-09-09 20:00,0.6986666667,0.6986666667,0.6986666667
,2018-09-09 21:00,0.6863333333,0.6863333333,0.6863333333
,2018-09-09 22:00,0.6715,0.6715,0.6715
,2018-09-09 23:00,0.702,0.702,0.702
,2018-09-10 00:00,0.6583333333,0.6583333333,0.6583333333
,2018-09-10 01:00,0.61,0.61,0.61
,2018-09-10 02:00,0.5408333333,0.5408333333,0.5408333333
,2018-09-10 03:00,0.504,0.504,0.504
,2018-09-10 04:00,0.486,0.486,0.486
,2018-09-10 05:00,0.4993333333,0.4993333333,0.4993333333
,2018-09-10 06:00,0.5256666667,0.5256666667,0.5256666667
,2018-09-10 07:00,0.5593333333,0.5593333333,0.5593333333
,2018-09-10 08:00,0.6195,0.6195,0.6195
,2018-09-10 09:00,0.5408333333,0.5408333333,0.5408333333
,2018-09-10 10:00,0.5246666667,0.5246666667,0.5246666667
,2018-09-10 11:00,0.4948333333,0.4948333333,0.4948333333
,2018-09-10 12:00,0.5091666667,0.5091666667,0.5091666667
,2018-09-10 13:00,0.5128333333,0.5128333333,0.5128333333
,2018-09-10 14:00,0.5203333333,0.5203333333,0.5203333333
,2018-09-10 15:00,0.5178333333,0.5178333333,0.5178333333
,2018-09-10 16:00,0.5048333333,0.5048333333,0.5048333333
,2018-09-10 17:00,0.5696666667,0.5696666667,0.5696666667
,2018-09-10 18:00,0.602,0.602,0.602
,2018-09-10 19:00,0.6193333333,0.6193333333,0.6193333333
,2018-09-10 20:00,0.6218333333,0.6218333333,0.6218333333
,2018-09-10 21:00,0.6376666667,0.6376666667,0.6376666667
,2018-09-10 22:00,0.671,0.671,0.671
,2018-09-10 23:00,0.6515,0.6515,0.6515
,2018-09-11 00:00,0.6368333333,0.6368333333,0.6368333333
,2018-09-11 01:00,0.6456666667,0.6456666667,0.6456666667
,2018-09-11 02:00,0.6148333333,0.6148333333,0.6148333333
,2018-09-11 03:00,0.6485,0.6485,0.6485
,2018-09-11 04:00,0.6366666667,0.6366666667,0.6366666667
,2018-09-11 05:00,0.6311666667,0.6311666667,0.6311666667
,2018-09-11 06:00,0.6338333333,0.6338333333,0.6338333333
,2018-09-11 07:00,0.6448333333,0.6448333333,0.6448333333
,2018-09-11 08:00,0.689,0.689,0.689
,2018-09-11 09:00,0.6635,0.6635,0.6635
,2018-09-11 10:00,0.6128333333,0.6128333333,0.6128333333
,2018-09-11 11:00,0.5863333333,0.5863333333,0.5863333333
,2018-09-11 12:00,0.5608333333,0.5608333333,0.5608333333
,2018-09-11 13:00,0.4773333333,0.4773333333,0.4773333333
,2018-09-11 14:00,0.4491666667,0.4491666667,0.4491666667
,2018-09-11 15:00,0.5306666667,0.5306666667,0.5306666667
,2018-09-11 16:00,0.4826666667,0.4826666667,0.4826666667
,2018-09-11 17:00,0.4948333333,0.4948333333,0.4948333333
,2018-09-11 18:00,0.539,0.539,0.539
,2018-09-11 19:00,0.568,0.568,0.568
,2018-09-11 20:00,0.5791666667,0.5791666667,0.5791666667
,2018-09-11 21:00,0.6065,0.6065,0.6065
,2018-09-11 22:00,0.6193333333,0.6193333333,0.6193333333
,2018-09-11 23:00,0.663,0.663,0.663
,2018-09-12 00:00,0.6818333333,0.6818333333,0.6818333333
,2018-09-12 01:00,0.6266666667,0.6266666667,0.6266666667
,2018-09-12 02:00,0.6506666667,0.6506666667,0.6506666667
,2018-09-12 03:00,0.6236666667,0.6236666667,0.6236666667
,2018-09-12 04:00,0.6295,0.6295,0.6295
,2018-09-12 05:00,0.6345,0.6345,0.6345
,2018-09-12 06:00,0.6168333333,0.6168333333,0.6168333333
,2018-09-12 07:00,0.6651666667,0.6651666667,0.6651666667
,2018-09-12 08:00,0.6233333333,0.6233333333,0.6233333333
,2018-09-12 09:00,0.5623333333,0.5623333333,0.5623333333
,2018-09-12 10:00,0.491,0.491,0.491
,2018-09-12 11:00,0.4456666667,0.4456666667,0.4456666667
,2018-09-12 12:00,0.4238333333,0.4238333333,0.4238333333
,2018-09-12 13:00,0.3816666667,0.3816666667,0.3816666667
,2018-09-12 14:00,0.3668333333,0.3668333333,0.3668333333
,2018-09-12 15:00,0.3626666667,0.3626666667,0.3626666667
,2018-09-12 16:00,0.3845,0.3845,0.3845
,2018-09-12 17:00,0.4258333333,0.4258333333,0.4258333333
,2018-09-12 18:00,0.4511666667,0.4511666667,0.4511666667
,2018-09-12 19:00,0.523,0.523,0.523
,2018-09-12 20:00,0.5865,0.5865,0.5865
,2018-09-12 21:00,0.5418333333,0.5418333333,0.5418333333
,2018-09-12 22:00,0.4383333333,0.4383333333,0.4383333333
,2018-09-12 23:00,0.4685,0.4685,0.4685
,2018-09-13 00:00,0.4571666667,0.4571666667,0.4571666667
,2018-09-13 01:00,0.3591666667,0.3591666667,0.3591666667
,2018-09-13 02:00,0.4066666667,0.4066666667,0.4066666667
,2018-09-13 03:00,0.4053333333,0.4053333333,0.4053333333
,2018-09-13 04:00,0.4208333333,0.4208333333,0.4208333333
,2018-09-13 05:00,0.4341666667,0.4341666667,0.4341666667
,2018-09-13 06:00,0.5165,0.5165,0.5165
,2018-09-13 07:00,0.5648333333,0.5648333333,0.5648333333
,2018-09-13 08:00,0.5038333333,0.5038333333,0.5038333333
,2018-09-13 09:00,0.5906666667,0.5906666667,0.5906666667
,2018-09-13 10:00,0.5685,0.5685,0.5685
,2018-09-13 11:00,0.5553333333,0.5553333333,0.5553333333
,2018-09-13 12:00,0.5786666667,0.5786666667,0.5786666667
,2018-09-13 13:00,0.6103333333,0.6103333333,0.6103333333
,2018-09-13 14:00,0.6203333333,0.6203333333,0.6203333333
,2018-09-13 15:00,0.68,0.68,0.68
,2018-09-13 16:00,0.6915,0.6915,0.6915
,2018-09-13 17:00,0.6545,0.6545,0.6545
,2018-09-13 18:00,0.7073333333,0.7073333333,0.7073333333
,2018-09-13 19:00,0.6938333333,0.6938333333,0.6938333333
,2018-09-13 20:00,0.7103333333,0.7103333333,0.7103333333
,2018-09-13 21:00,0.7098333333,0.7098333333,0.7098333333
,2018-09-13 22:00,0.7358333333,0.7358333333,0.7358333333
,2018-09-13 23:00,0.7038333333,0.7038333333,0.7038333333
,2018-09-14 00:00,0.6766666667,0.6766666667,0.6766666667
,2018-09-14 01:00,0.7371666667,0.7371666667,0.7371666667
,2018-09-14 02:00,0.8083333333,0.8083333333,0.8083333333
,2018-09-14 03:00,0.7833333333,0.7833333333,0.7833333333
,2018-09-14 04:00,0.6496666667,0.6496666667,0.6496666667
,2018-09-14 05:00,0.623,0.623,0.623
,2018-09-14 06:00,0.6168333333,0.6168333333,0.6168333333
,2018-09-14 07:00,0.6368333333,0.6368333333,0.6368333333
,2018-09-14 08:00,0.661,0.661,0.661
,2018-09-14 09:00,0.6186666667,0.6186666667,0.6186666667
,2018-09-14 10:00,0.5948333333,0.5948333333,0.5948333333
,2018-09-14 11:00,0.5725,0.5725,0.5725
,2018-09-14 12:00,0.5835,0.5835,0.5835
,2018-09-14 13:00,0.502,0.502,0.502
,2018-09-14 14:00,0.426,0.426,0.426
,2018-09-14 15:00,0.3988333333,0.3988333333,0.3988333333
,2018-09-14 16:00,0.3906666667,0.3906666667,0.3906666667
,2018-09-14 17:00,0.4258333333,0.4258333333,0.4258333333
,2018-09-14 18:00,0.4953333333,0.4953333333,0.4953333333
,2018-09-14 19:00,0.6708333333,0.6708333333,0.6708333333
,2018-09-14 20:00,0.7678333333,0.7678333333,0.7678333333
,2018-09-14 21:00,0.7806666667,0.7806666667,0.7806666667
,2018-09-14 22:00,0.81,0.81,0.81
,2018-09-14 23:00,0.8318333333,0.8318333333,0.8318333333
,2018-09-15 00:00,0.7731666667,0.7731666667,0.7731666667
,2018-09-15 01:00,0.7373333333,0.7373333333,0.7373333333
,2018-09-15 02:00,0.7475,0.7475,0.7475
,2018-09-15 03:00,0.7958333333,0.7958333333,0.7958333333
,2018-09-15 04:00,0.7938333333,0.7938333333,0.7938333333
,2018-09-15 05:00,0.8301666667,0.8301666667,0.8301666667
,2018-09-15 06:00,0.8653333333,0.8653333333,0.8653333333
,2018-09-15 07:00,0.874,0.874,0.874
,2018-09-15 08:00,0.8656666667,0.8656666667,0.8656666667
,2018-09-15 09:00,0.8021666667,0.8021666667,0.8021666667
,2018-09-15 10:00,0.6673333333,0.6673333333,0.6673333333
,2018-09-15 11:00,0.6616666667,0.6616666667,0.6616666667
,2018-09-15 12:00,0.6186666667,0.6186666667,0.6186666667
,2018-09-15 13:00,0.5505,0.5505,0.5505
,2018-09-15 14:00,0.478,0.478,0.478
,2018-09-15 15:00,0.4845,0.4845,0.4845
,2018-09-15 16:00,0.5816666667,0.5816666667,0.5816666667
,2018-09-15 17:00,0.673,0.673,0.673
,2018-09-15 18:00,0.7616666667,0.7616666667,0.7616666667
,2018-09-15 19:00,0.7961666667,0.7961666667,0.7961666667
,2018-09-15 20:00,0.7781666667,0.7781666667,0.7781666667
,2018-09-15 21:00,0.8095,0.8095,0.8095
,2018-09-15 22:00,0.8273333333,0.8273333333,0.8273333333
,2018-09-15 23:00,0.8005,0.8005,0.8005
,2018-09-16 00:00,0.7888333333,0.7888333333,0.7888333333
,2018-09-16 01:00,0.7916666667,0.7916666667,0.7916666667
,2018-09-16 02:00,0.7601666667,0.7601666667,0.7601666667
,2018-09-16 03:00,0.7561666667,0.7561666667,0.7561666667
,2018-09-16 04:00,0.758,0.758,0.758
,2018-09-16 05:00,0.7541666667,0.7541666667,0.7541666667
,2018-09-16 06:00,0.7675,0.7675,0.7675
,2018-09-16 07:00,0.7725,0.7725,0.7725
,2018-09-16 08:00,0.7801666667,0.7801666667,0.7801666667
,2018-09-16 09:00,0.6791666667,0.6791666667,0.6791666667
,2018-09-16 10:00,0.5798333333,0.5798333333,0.5798333333
,2018-09-16 11:00,0.5565,0.5565,0.5565
,2018-09-16 12:00,0.5176666667,0.5176666667,0.5176666667
